clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
Choroid plexus epithelial cells,Rbp1,0.00753662155844318,2.263637,0.9646746402695066
Choroid plexus epithelial cells,Strip2,0.004212153958868531,1.3064007,0.9624339881397429
Choroid plexus epithelial cells,Calml4,0.0178225600374794,2.2249098,0.9595341143153963
Choroid plexus epithelial cells,Col8a2,0.0038581377623172542,0.8132905,0.9585683516093663
Choroid plexus epithelial cells,Otx2,0.00531046480573202,1.3562346,0.954913508324396
Choroid plexus epithelial cells,Igfbp2,0.008773210196998707,3.0267496,0.9533180537677947
Choroid plexus epithelial cells,Col9a3,0.004052367126654046,1.4848701,0.948088370618366
Choroid plexus epithelial cells,Enpp2,0.0639575316878258,5.706991,0.9480319761094593
Choroid plexus epithelial cells,Lbp,0.004651129282375919,1.1865318,0.9472705182575044
Choroid plexus epithelial cells,Slc16a2,0.00439652245480763,1.6601021,0.945459817137037
Choroid plexus epithelial cells,Htr2c,0.012514755416817236,2.0292299,0.9406874690737043
Choroid plexus epithelial cells,Slc4a2,0.0039246239940865305,1.6044505,0.9342196612131028
Choroid plexus epithelial cells,Ppp1r1b,0.003873670923218639,1.7555358,0.9250161874861944
Choroid plexus epithelial cells,Cab39l,0.007476570903909476,1.8155214,0.9246112420445397
Choroid plexus epithelial cells,Fxyd1,0.007712184895135628,3.0458667,0.9204608656111217
Choroid plexus epithelial cells,Slc31a1,0.004058892270235095,1.9179496,0.9049205836795625
Choroid plexus epithelial cells,Slc4a10,0.010294153461829025,2.156574,0.9004619518915812
Choroid plexus epithelial cells,Spint2,0.0052517918193471826,1.5782405,0.8775735582624163
Diencephalon GABAergic neurons,Six6,0.01964413193545109,0.09859975,0.9972227613131205
Diencephalon GABAergic neurons,Nms,0.006514015284174905,0.057031494,0.9730308850606283
Diencephalon GABAergic neurons,Lhx8,0.0454038105167737,0.29371247,0.9361937187966847
Diencephalon GABAergic neurons,Lhx6,0.01804278272205172,0.32787338,0.9233633052735102
Diencephalon GABAergic neurons,Gbx1,0.010403727871028546,0.08163203,0.9183810041064308
Diencephalon GABAergic neurons,Avp,0.051414753332347386,0.58795106,0.9010831656910124
Diencephalon GABAergic neurons,Nkx2-1,0.006294680604936271,0.08351877,0.8942959195091611
Diencephalon GABAergic neurons,Nts,0.013769259110530221,0.28763574,0.8920170778319949
Diencephalon GABAergic neurons,Ppp1r17,0.006208126638088164,0.10110303,0.8876940011978149
Diencephalon GABAergic neurons,Tal1,0.014232790336310381,0.158302,0.8708939978054592
Diencephalon GABAergic neurons,Pax5,0.00627138827623451,0.04929344,0.8640235917908805
Diencephalon GABAergic neurons,Six3,0.02219499866222984,0.43166295,0.8573663802373976
Diencephalon GABAergic neurons,Otp,0.009481579491759406,0.073226795,0.8567629910650707
Diencephalon GABAergic neurons,Gata3,0.015978232919992823,0.17353679,0.8520976730755397
Diencephalon GABAergic neurons,Lhx5,0.006535224773809051,0.072438605,0.8400752941767374
Diencephalon GABAergic neurons,Ecel1,0.016687554149170506,0.2848443,0.8391611150332859
Diencephalon GABAergic neurons,Pgr15l,0.007706979434995761,0.08583648,0.839051087697347
Diencephalon GABAergic neurons,Oxt,0.009934727441602403,0.09653705,0.8366369633447557
Diencephalon GABAergic neurons,Gpr139,0.00672652888654934,0.08469275,0.8316738094602313
Diencephalon GABAergic neurons,Gabre,0.011223042195311042,0.13474685,0.8294360013235182
Diencephalon GABAergic neurons,Isl1,0.008911171544824023,0.1847644,0.8293241006987435
Diencephalon GABAergic neurons,Dlk1,0.0340469943708174,0.5936822,0.8290637419337318
Diencephalon GABAergic neurons,Rgs16,0.018448788895185975,0.25313565,0.8277855714162191
Diencephalon GABAergic neurons,Amn,0.014567275626142762,0.22104932,0.8265305643989926
Diencephalon GABAergic neurons,Dlx6,0.008022880834497707,0.16511653,0.8245044861521039
Diencephalon GABAergic neurons,Lhx1,0.007544515108818926,0.09995601,0.818827802226657
Diencephalon GABAergic neurons,Ccer2,0.005122099873713786,0.055092428,0.8165355466661
Diencephalon GABAergic neurons,Chodl,0.0051584893140803265,0.090300016,0.8110583282652355
Diencephalon GABAergic neurons,Irs4,0.01929112569073856,0.18768731,0.8087394890331087
Diencephalon GABAergic neurons,Asb4,0.006512509756210894,0.106326565,0.8045137013707843
Diencephalon GABAergic neurons,Trh,0.006481320271760684,0.14506523,0.8033790673528399
Diencephalon GABAergic neurons,Pnoc,0.016497916364442793,0.32170925,0.803281307220459
Diencephalon GABAergic neurons,Slc32a1,0.03823537022629419,1.2408937,0.8022476179259164
Diencephalon GABAergic neurons,Slc10a4,0.0061126182721754204,0.11840081,0.7987650349026635
Diencephalon GABAergic neurons,Arhgap36,0.01031922573037384,0.15695697,0.795477290948232
Diencephalon GABAergic neurons,Tacr1,0.011282844199236872,0.1723196,0.7940246406055632
Diencephalon GABAergic neurons,Gpr101,0.017371031393749795,0.24341378,0.7936812951451256
Diencephalon GABAergic neurons,Npy2r,0.005600635759022866,0.08274135,0.7930583130745661
Diencephalon GABAergic neurons,Sst,0.012922958113148938,0.27940264,0.792603021576291
Diencephalon GABAergic neurons,Gad2,0.050423676771297346,1.9547473,0.7887757988203139
