clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
Diencephalon cholinergic neurons,Lhx6,0.02325695247568843,0.25172016,0.8951872229576111
Diencephalon cholinergic neurons,Scml4,0.030425567370710564,0.3011484,0.8774186491966247
Diencephalon cholinergic neurons,Dlx6,0.016398322900161223,0.27284253,0.8744567483663559
Diencephalon cholinergic neurons,Arx,0.02711938151942745,0.45261475,0.874129730463028
Diencephalon cholinergic neurons,Sp9,0.01749236322536568,0.2977302,0.8189199537038803
Diencephalon cholinergic neurons,Hopx,0.03983687120839043,1.0537603,0.8131597131490708
Diencephalon cholinergic neurons,Zic1,0.0758494762211329,1.8445048,0.8127375155687332
Diencephalon cholinergic neurons,Zfp850,0.004757956405638139,0.059240267,0.7970817774534226
Diencephalon cholinergic neurons,Rad18,0.005948752254818771,0.07161706,0.7950350642204285
Diencephalon cholinergic neurons,Ebf4,0.0076919386380127795,0.11021149,0.7880667179822922
Diencephalon cholinergic neurons,Atf5,0.04530698910843767,0.59261584,0.7847002148628235
Diencephalon cholinergic neurons,Dlx5,0.008228248817074159,0.12850219,0.7774869948625565
Diencephalon cholinergic neurons,Dffa,0.0339952709566035,0.46213922,0.7753114879131318
Diencephalon cholinergic neurons,Chaf1a,0.006870503623431664,0.07656425,0.7732793629169464
Diencephalon cholinergic neurons,Rassf5,0.022048111034030822,0.37653944,0.7714198559522629
Diencephalon cholinergic neurons,Xaf1,0.00819094913027914,0.06953852,0.7691542237997055
Diencephalon cholinergic neurons,Zic4,0.035935518516495076,0.43266463,0.7576251149177551
Diencephalon cholinergic neurons,Zfp92,0.006022933254185659,0.08722664,0.7555019557476044
Diencephalon cholinergic neurons,Runx1t1,0.03876353167783584,0.7229536,0.7530927240848542
Diencephalon cholinergic neurons,Klf8,0.00435499553946011,0.041769166,0.7488896399736404
Diencephalon glutamatergic neurons,Mixl1,0.0008780944822264053,0.011995155,0.9939209073781967
Diencephalon glutamatergic neurons,Cdx1,0.00042231671454581575,0.0048868307,0.9839634150266647
Diencephalon glutamatergic neurons,Gbx2,0.05267277152500627,0.25988743,0.9789910703897476
Diencephalon glutamatergic neurons,Nr0b1,0.0005750270881619219,0.0084978985,0.9680195450782776
Diencephalon glutamatergic neurons,Shox2,0.16499497968744434,1.284374,0.942928546667099
Diencephalon glutamatergic neurons,Spib,0.0003143409773973608,0.0013806839,0.9388892889022827
Diencephalon glutamatergic neurons,Lhx9,0.04197867519685108,0.42715606,0.9350942611694336
Diencephalon glutamatergic neurons,Tcf7l2,0.17054238928100612,2.4434254,0.9286584794521332
Diencephalon glutamatergic neurons,Nkx3-1,0.0013452109254810315,0.028706782,0.9155693709850311
Diencephalon glutamatergic neurons,Lef1,0.03206199509399971,0.49255824,0.8769185036420822
Diencephalon glutamatergic neurons,Bhlhe23,0.0005315051544210742,0.005386411,0.87320596575737
Diencephalon glutamatergic neurons,Foxp2,0.05962029743708812,1.0197808,0.860924956202507
Diencephalon glutamatergic neurons,Npas2,0.003242152520659134,0.08587406,0.8603156834840775
Diencephalon glutamatergic neurons,Eps8l3,0.0002577730565272094,0.0016245868,0.85034059882164
Diencephalon glutamatergic neurons,Hlf,0.04533595043378388,1.1934476,0.8498200654983521
Diencephalon glutamatergic neurons,Prox1,0.043861515872919817,0.59158105,0.848921075463295
Diencephalon glutamatergic neurons,Nfe2l3,0.001938850422523271,0.051110458,0.8437898188829422
Diencephalon glutamatergic neurons,Rora,0.1019035859504972,2.0338724,0.8301216125488281
Diencephalon glutamatergic neurons,Irf5,0.0012743956891971078,0.02644961,0.8298935264348983
Diencephalon glutamatergic neurons,Rorb,0.024765250665812606,0.5771115,0.8105199486017227
Diencephalon glutamatergic neurons,Pou4f1,0.015904278886953054,0.07108102,0.8017050623893738
Diencephalon glutamatergic neurons,Zfp296,0.0006755512861737372,0.011834766,0.7976904839277268
Diencephalon glutamatergic neurons,Zic1,0.1614087438672771,1.6991295,0.7967155694961547
Diencephalon glutamatergic neurons,Tox3,0.010652097880049945,0.24579927,0.7907667487859726
Diencephalon glutamatergic neurons,Zic5,0.015071940521399848,0.19448256,0.7865375995635986
Diencephalon glutamatergic neurons,Trp73,0.00041000127836963166,0.008310975,0.7677581131458282
Diencephalon glutamatergic neurons,Nxf3,0.0002928728630866728,0.00046830732,0.7675565600395202
Diencephalon glutamatergic neurons,Atxn1,0.035122331987081014,0.86272365,0.7661182403564453
Diencephalon glutamatergic neurons,Foxf1,0.0002692236972022759,0.00073718646,0.762577012181282
Diencephalon glutamatergic neurons,Lhx2,0.008604817730437024,0.2530404,0.7561527967453003
Ependymal cells,Tekt3,0.012582343237145847,0.1274199,0.9989374905824662
Ependymal cells,Myb,0.046590277742868946,0.43572873,0.9939216554164887
Ependymal cells,Foxj1,0.17861606362483856,2.1706574,0.9818647712469101
Ependymal cells,Trp73,0.03311166878027311,0.41986716,0.9804596275091171
Ependymal cells,Spdef,0.03137320467946077,0.26574636,0.9802158862352371
Ependymal cells,Rfx2,0.014739227530280055,0.36382246,0.9784784287214279
Ependymal cells,Zmynd10,0.0443235449922191,0.7205286,0.9780919849872589
Ependymal cells,Mlf1,0.13785085725797208,1.5341306,0.9757096379995346
Ependymal cells,Batf3,0.009437275678284484,0.3261677,0.9622820883989334
Ependymal cells,Chaf1a,0.0196633276860586,0.45159572,0.9615614265203476
Ependymal cells,Irx5,0.008886338645662002,0.36705428,0.9483245223760605
Ependymal cells,Tcea3,0.011881730880413856,0.3360292,0.9475364685058594
Ependymal cells,Msx1,0.030677215765413178,0.94777,0.9370553344488144
Ependymal cells,Sox9,0.031240773673938797,1.9055896,0.9227815300226212
Ependymal cells,Barx2,0.013363221187101532,0.42215636,0.9220219999551773
Ependymal cells,Iqub,0.00878399084386042,0.28113484,0.9158491730690003
Ependymal cells,Rnf138rt1,0.011953400472655641,0.28203604,0.9058901488780975
Ependymal cells,1700037C18Rik,0.006258178435466046,0.29437587,0.8868800401687622
Ependymal cells,Sox2,0.014195279364736368,1.0839955,0.8857940256595611
Ependymal cells,Mllt1,0.007704601829063505,0.4470176,0.8834924757480621
Ependymal cells,Zfp36l1,0.027978741081379578,1.534636,0.8820313334465026
Ependymal cells,Yap1,0.006249843527742845,0.49547052,0.8682582348585128
Ependymal cells,Pttg1,0.006976067924040776,0.3886361,0.8479339778423309
Ependymal cells,Ruvbl2,0.009285784037026911,0.50918597,0.828951147198677
Ependymal cells,Id4,0.013215431267566514,1.0633116,0.8140151113271713
Ependymal cells,Fos,0.017219831345908355,1.2068722,0.7868978887796402
Ependymal cells,Nfia,0.009506131829531675,1.1868902,0.7815173119306564
Ependymal cells,Ift74,0.007426943038913221,0.5091341,0.7773182421922684
Ependymal cells,Smad5,0.013806236236016674,0.8951182,0.7772873878479004
Ependymal cells,Phtf1,0.009845283915717139,0.53375804,0.7596443593502045
Mesencephalon GABAergic neurons,Sox14,0.1198161257094075,0.42854592,0.9925653487443924
Mesencephalon GABAergic neurons,Dmbx1,0.016010844479892764,0.07884534,0.9817982524633407
Mesencephalon GABAergic neurons,Pax7,0.03328393892044545,0.15465416,0.9737732231616973
Mesencephalon GABAergic neurons,Foxd2,0.004704654720355023,0.009612193,0.9562763839960098
Mesencephalon GABAergic neurons,Tal1,0.051175281598013225,0.34547266,0.9441641509532929
Mesencephalon GABAergic neurons,Lhx5,0.03144045786491576,0.18450667,0.9223927617073059
Mesencephalon GABAergic neurons,Otx2,0.11909046084044313,0.7864301,0.9184183239936828
Mesencephalon GABAergic neurons,Esrrb,0.009995736724022895,0.036041122,0.9144924253225326
Mesencephalon GABAergic neurons,Bhlhe23,0.004754287297450742,0.010554683,0.9108094155788422
Mesencephalon GABAergic neurons,Lhx1,0.0388853091105963,0.2442176,0.9072380661964417
Mesencephalon GABAergic neurons,Gata3,0.07279307321384738,0.361132,0.8995344072580338
Mesencephalon GABAergic neurons,Tfap2d,0.010489057195215349,0.032019135,0.8975043684244156
Mesencephalon GABAergic neurons,Pou4f2,0.004432493709222477,0.015599986,0.8692377179861068
Mesencephalon GABAergic neurons,Tfap2b,0.021027586968741654,0.11173288,0.8602345645427704
Mesencephalon GABAergic neurons,Emx2,0.011512704951096749,0.117918946,0.8597696274518967
Mesencephalon GABAergic neurons,Lhx8,0.014113397161867595,0.049424414,0.8502056807279587
Mesencephalon GABAergic neurons,Uncx,0.020446011893610207,0.15787373,0.846548730134964
Mesencephalon GABAergic neurons,Foxb1,0.0059376947557098,0.015342235,0.8458402097225189
Mesencephalon GABAergic neurons,Sp5,0.008546769133181831,0.094393894,0.8305032253265381
Mesencephalon GABAergic neurons,Dact2,0.02713781503378821,0.2178953,0.8069471925497055
Mesencephalon GABAergic neurons,Lhx6,0.013569904651544593,0.049912922,0.8057618707418441
Mesencephalon GABAergic neurons,Shox2,0.03496569213834592,0.14235008,0.7999309360980987
Mesencephalon GABAergic neurons,Foxp2,0.07070861489577464,0.66901356,0.7880072206258774
Mesencephalon GABAergic neurons,Epha10,0.07305557829440898,0.4878847,0.7857640564441681
Mesencephalon GABAergic neurons,Pax5,0.006623958858197264,0.017807478,0.7815925389528274
Mesencephalon GABAergic neurons,Gbx1,0.006783480910633118,0.026835049,0.7657733619213104
Mesencephalon GABAergic neurons,Lhx9,0.015980203948510685,0.044001993,0.7641231298446656
Mesencephalon GABAergic neurons,Lef1,0.019772363318866705,0.19240904,0.7615756869316102
Mesencephalon GABAergic neurons,Pcbp3,0.09374424163075422,0.90802336,0.756609046459198
Mesencephalon GABAergic neurons,Barhl2,0.006584280389766282,0.021799311,0.7479361593723297
Mesencephalon cholinergic neurons,Foxa2,0.022798373692801157,0.08635345,0.9712837696075439
Mesencephalon cholinergic neurons,Foxa1,0.014612381942786358,0.07261941,0.9701373368501663
Mesencephalon cholinergic neurons,Fev,0.03750910961565686,0.21070428,0.9482460230588913
Mesencephalon cholinergic neurons,En1,0.09912403925912083,0.9180858,0.9427230149507523
Mesencephalon cholinergic neurons,Sim1,0.036025460861244196,0.12336344,0.9415475785732269
Mesencephalon cholinergic neurons,Otp,0.11308017462472487,0.45137396,0.9338696807622909
Mesencephalon cholinergic neurons,Irx4,0.012492758250449777,0.027952006,0.9320186734199524
Mesencephalon cholinergic neurons,Onecut3,0.01591718169806568,0.048976816,0.9312055349349976
Mesencephalon cholinergic neurons,Trim54,0.010672701875615372,0.055300564,0.9238652884960175
Mesencephalon cholinergic neurons,Hmx2,0.010600880700106523,0.040129114,0.9185557693243027
Mesencephalon cholinergic neurons,Fezf1,0.011785359844030497,0.04581101,0.9087550282478333
Mesencephalon cholinergic neurons,Lmx1b,0.02690882931198946,0.17648588,0.9039871990680695
Mesencephalon cholinergic neurons,Pax5,0.012165720014837586,0.07024385,0.8848952233791352
Mesencephalon cholinergic neurons,Gata2,0.021993598819142906,0.18236823,0.8596649795770646
Mesencephalon cholinergic neurons,Zim1,0.04458898983384606,0.2571373,0.8580994457006454
Mesencephalon cholinergic neurons,Nkx6-1,0.015025472725055786,0.07646587,0.8433617740869522
Mesencephalon cholinergic neurons,Gata3,0.017324279220450493,0.15531114,0.8385240465402604
Mesencephalon cholinergic neurons,Zfp92,0.02762554741224706,0.12545326,0.8272918939590455
Mesencephalon cholinergic neurons,Uncx,0.022249274754759296,0.1222555,0.8164089620113373
Mesencephalon cholinergic neurons,Ebf3,0.04269472140926613,0.22276774,0.8120851993560791
Mesencephalon cholinergic neurons,Lhx5,0.009101944513319337,0.04772194,0.7969007134437561
Mesencephalon cholinergic neurons,Nr4a2,0.03193958446577762,0.23231225,0.7948375850915909
Mesencephalon cholinergic neurons,Ebf2,0.01550797619146036,0.06482717,0.7691125065088272
Mesencephalon cholinergic neurons,Dmrtb1,0.025179604591317815,0.10230744,0.7684856295585633
Mesencephalon cholinergic neurons,Rfx4,0.018715664187459513,0.049416915,0.767067688703537
Mesencephalon cholinergic neurons,Lhx9,0.014749189689279603,0.04384861,0.7636478334665299
Mesencephalon cholinergic neurons,Otx1,0.009593580969420553,0.043424323,0.7603624433279037
Mesencephalon cholinergic neurons,Tox2,0.05657824042562714,0.4028277,0.7533768326044082
Mesencephalon cholinergic neurons,Ebf1,0.05727588009217307,0.5208871,0.7511960357427597
Mesencephalon cholinergic neurons,Klf8,0.011244429121302621,0.042077545,0.7507299900054931
Mesencephalon glutamatergic neurons,Barhl1,0.09682266435430059,0.25325912,0.9796435743570328
Mesencephalon glutamatergic neurons,Pitx1,0.0020389429962149605,0.0034731575,0.979092663526535
Mesencephalon glutamatergic neurons,Pou4f2,0.03091698110820925,0.09611517,0.9787766098976135
Mesencephalon glutamatergic neurons,Tfap2d,0.035816051267920174,0.14811021,0.977842029929161
Mesencephalon glutamatergic neurons,Prdm12,0.03426127194030931,0.054619316,0.9694927245378494
Mesencephalon glutamatergic neurons,Lhx9,0.08105110483678155,0.39091855,0.9290776044130326
Mesencephalon glutamatergic neurons,Bhlhe23,0.005750184541850376,0.013036238,0.9277875751256943
Mesencephalon glutamatergic neurons,Pou4f3,0.0012586059015206054,0.0048185904,0.891865000128746
Mesencephalon glutamatergic neurons,Irx6,0.004149105981715896,0.019952947,0.8904941469430924
Mesencephalon glutamatergic neurons,Shox2,0.10574572234665794,0.63810515,0.8851269394159317
Mesencephalon glutamatergic neurons,Pou4f1,0.03184230160208063,0.11999758,0.8825392454862595
Mesencephalon glutamatergic neurons,Barhl2,0.016010559100237017,0.06261786,0.8796550124883652
Mesencephalon glutamatergic neurons,Pitx2,0.002530156386999038,0.0061186105,0.8726529717445374
Mesencephalon glutamatergic neurons,Tcf7l2,0.14803421645350176,1.295565,0.865450456738472
Mesencephalon glutamatergic neurons,En1,0.06533322067377036,0.28978965,0.8546956330537796
Mesencephalon glutamatergic neurons,Fezf1,0.011105748057180731,0.017361708,0.8411700546741485
Mesencephalon glutamatergic neurons,L3mbtl4,0.003812039276537701,0.01852145,0.8224686473608017
Mesencephalon glutamatergic neurons,Ebf2,0.0192401250759835,0.08415523,0.8221408039331436
Mesencephalon glutamatergic neurons,Ovol2,0.0019245807387593345,0.0046101036,0.8170794993638992
Mesencephalon glutamatergic neurons,Elf5,0.004172667318567047,0.008095449,0.8144390672445297
Mesencephalon glutamatergic neurons,Tekt5,0.03856615658795342,0.21746439,0.8142998099327088
Mesencephalon glutamatergic neurons,Foxb1,0.003174682212489265,0.0094797155,0.8123462945222855
Mesencephalon glutamatergic neurons,Isl1,0.05967353580226551,0.15215132,0.7945105969905853
Mesencephalon glutamatergic neurons,Sox14,0.0011934317854662394,0.003418409,0.7920375466346741
Mesencephalon glutamatergic neurons,Dlx6,0.045246501213533255,0.1194783,0.7835402160882949
Mesencephalon glutamatergic neurons,Lhx8,0.00712896932231824,0.013972701,0.7610033720731735
Mesencephalon glutamatergic neurons,Egr4,0.03574992988850523,0.11701554,0.7590969413518905
Mesencephalon glutamatergic neurons,Ebf3,0.02815412251744305,0.1514808,0.7577867925167083
Mesencephalon glutamatergic neurons,Hoxb8,0.001918650490734258,0.0056885197,0.7521470189094543
Mesencephalon glutamatergic neurons,Ddn,0.06405621001439586,0.23821019,0.7488677352666855
Microglia,Fam167b,0.028676193881697964,0.2664383,0.9987926065921784
Microglia,Spi1,0.19611807087406902,1.1803468,0.9978429347276687
Microglia,Ikzf1,0.044344048441665895,0.38359445,0.9941036641597748
Microglia,Irf8,0.18839494526579137,1.2615833,0.9933605968952179
Microglia,Sash3,0.00976402327263828,0.13428086,0.9915883213281631
Microglia,Irf5,0.05697455158236789,0.49402523,0.9900541275739669
Microglia,Lyl1,0.05761802167634569,0.55557156,0.9894386827945709
Microglia,Mlxipl,0.0069203466567804555,0.18418963,0.9796499252319336
Microglia,Hhex,0.034954349919790316,0.47004727,0.9793788909912109
Microglia,Tnfrsf1b,0.006838000628818879,0.13477062,0.9783952862024308
Microglia,Atf3,0.026528376099864675,0.54393226,0.9571534812450408
Microglia,Cebpa,0.016710158400431576,0.41551894,0.9547379791736603
Microglia,Mafb,0.0266389936566255,0.53503424,0.9396519303321839
Microglia,Fli1,0.004756642611520647,0.20893028,0.9392274588346481
Microglia,Batf3,0.006986624423143277,0.19218275,0.9359861195087433
Microglia,Tgif1,0.008489973693976874,0.28776845,0.9180203080177307
Microglia,Rel,0.004379913638020134,0.18769924,0.9091066747903824
Microglia,Klf2,0.010887656169045199,0.46796462,0.8763424128293991
Microglia,Elk3,0.004152187809495336,0.21862501,0.8691498816013337
Microglia,Btg2,0.012990084596828362,0.81257474,0.8403711080551147
Microglia,Ets1,0.0059963593454586675,0.09643162,0.8380725383758545
Microglia,Junb,0.10351886831980799,2.8837428,0.8356624245643616
Microglia,Nupr1,0.006627462609957716,0.20981155,0.8316210299730301
Microglia,Nfe2l2,0.005484983206644496,0.31249297,0.8195468783378601
Microglia,Lmo2,0.0134955222006161,0.69702125,0.8185454249382019
Microglia,Maf,0.012207977722654991,0.5180302,0.8077056050300598
Microglia,Cttnbp2nl,0.01002131527577182,0.4149543,0.7925686120986939
Microglia,Ier2,0.01603980850228994,1.2029291,0.7918120801448822
Microglia,Pou2f2,0.017456133555001918,0.5678627,0.7766035467386245
Microglia,Qpct,0.014867721745840558,0.48603946,0.755162489414215
Neuroblasts,Eomes,0.039214241133471175,0.16534443,0.9812617897987366
Neuroblasts,Dlx2,0.056004420393458466,0.805509,0.951542666554451
Neuroblasts,Dlx1,0.0380186758364188,0.74706334,0.9287946969270706
Neuroblasts,Mxd3,0.003884052017283938,0.08396152,0.9245790302753448
Neuroblasts,Cdca3,0.008826654545904184,0.15979889,0.9203800648450852
Neuroblasts,Sp9,0.02892480135417624,0.62152267,0.9097316324710846
Neuroblasts,Mycn,0.02981244351451234,0.39868042,0.899758443236351
Neuroblasts,Dlx5,0.014838807173894342,0.38154793,0.8980037599802018
Neuroblasts,Rcor2,0.012334775531974545,0.22503671,0.894879212975502
Neuroblasts,Neurod6,0.005396462518492343,0.12093235,0.8947388529777527
Neuroblasts,Sox11,0.22476548032840452,1.8884698,0.8895714700222015
Neuroblasts,Neurod1,0.02818493619516077,0.48453867,0.8881141126155854
Neuroblasts,Tbr1,0.005214677432010198,0.077559076,0.8848768919706345
Neuroblasts,Emx1,0.007050444991236546,0.15329167,0.8686994671821594
Neuroblasts,Ezh2,0.018074026272632035,0.37286076,0.8460749298334121
Neuroblasts,Neurod2,0.017080200150481728,0.4239033,0.8359635889530181
Neuroblasts,Sox4,0.136592366261909,2.0149844,0.8342788100242615
Neuroblasts,Emx2,0.0036946159125990073,0.09314064,0.8224639862775802
Neuroblasts,Arx,0.01142216095775913,0.32012329,0.8220349937677384
Neuroblasts,Fezf2,0.0037461250849580435,0.090253286,0.8184569329023361
Neuroblasts,Bhlhe22,0.01118596994111413,0.23985478,0.8170862436294556
Neuroblasts,Pax6,0.012256196548960773,0.34020567,0.8008405894041062
Neuroblasts,Mycl,0.016657023655961976,0.3749236,0.7830974251031876
Neuroblasts,Scrt2,0.003949419583977883,0.063493304,0.779427656531334
Neuroblasts,Pttg1,0.007573936123419766,0.23114738,0.7783928513526917
Neuroblasts,Prox1,0.017785959718222045,0.35592768,0.7763859242200851
Neuroblasts,Nfib,0.07825946206256768,1.7932231,0.7733527839183807
Neuroblasts,Foxg1,0.006482694355497011,0.23162232,0.7712421536445617
Neuroblasts,Nfix,0.051474187245312934,1.3843826,0.7558592438697815
Neuroblasts,Hes6,0.03307782464558997,0.6311563,0.7538376420736312
