p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.10026296966991e-07	2.290199073491	0.032	0.006	0.00307600518430616	pulmonary alveolar type 2 cell	ENSG00000136286
1.10515483358561e-07	1.6523648662049	0.061	0.019	0.00308968136825529	pulmonary alveolar type 2 cell	ENSG00000188549
1.10842891799762e-07	0.378214101156977	0.456	0.342	0.00309883472604594	pulmonary alveolar type 2 cell	ENSG00000104805
1.12101999371876e-07	0.459120509413553	0.435	0.321	0.00313403559643953	pulmonary alveolar type 2 cell	ENSG00000183828
1.12804204326583e-07	0.746480903899909	0.309	0.213	0.00315366714035829	pulmonary alveolar type 2 cell	ENSG00000088766
1.13142236466722e-07	1.77182915406853	0.071	0.025	0.00316311750490014	pulmonary alveolar type 2 cell	ENSG00000253506
1.13845774492195e-07	0.273879842584975	0.683	0.571	0.00318278631747831	pulmonary alveolar type 2 cell	ENSG00000100650
1.13962409949397e-07	1.65220589864571	0.071	0.025	0.00318604709495528	pulmonary alveolar type 2 cell	ENSG00000184304
1.19133852317592e-07	0.940930613233143	0.132	0.064	0.00333062510924292	pulmonary alveolar type 2 cell	ENSG00000181029
1.19727337227247e-07	0.796884073484447	0.324	0.225	0.00334721716686216	pulmonary alveolar type 2 cell	ENSG00000170275
1.22376486213695e-07	1.09253027241374	0.172	0.095	0.00342127942507627	pulmonary alveolar type 2 cell	ENSG00000087157
1.22481297681715e-07	1.05228305424701	0.099	0.042	0.0034242096392877	pulmonary alveolar type 2 cell	ENSG00000165185
1.24114295133797e-07	0.855769570785461	0.059	0.018	0.00346986334905556	pulmonary alveolar type 2 cell	ENSG00000172348
1.24660847027881e-07	1.25194837341873	0.032	0.006	0.00348514330035848	pulmonary alveolar type 2 cell	ENSG00000160219
1.30749052863543e-07	4.11712222436456	0.023	0.003	0.00365535127090607	pulmonary alveolar type 2 cell	ENSG00000253563
1.30850292608755e-07	1.3917680872519	0.084	0.032	0.00365818163046296	pulmonary alveolar type 2 cell	ENSG00000153064
1.33539137932556e-07	3.13748015055072	0.019	0.002	0.00373335367918047	pulmonary alveolar type 2 cell	ENSG00000138798
1.34011932231355e-07	1.48360191954739	0.139	0.07	0.003746571589392	pulmonary alveolar type 2 cell	ENSG00000115289
1.3801343287658e-07	2.75314866481411	0.023	0.003	0.00385844154293055	pulmonary alveolar type 2 cell	ENSG00000156414
1.39456483985433e-07	0.642562324574355	0.294	0.198	0.00389878492278075	pulmonary alveolar type 2 cell	ENSG00000164039
1.40705331662826e-07	0.668199321209471	0.324	0.224	0.00393369895729763	pulmonary alveolar type 2 cell	ENSG00000111666
1.40965095347645e-07	0.570254055847326	0.374	0.272	0.00394096117063411	pulmonary alveolar type 2 cell	ENSG00000125818
1.52674594384161e-07	0.745263262119355	0.319	0.227	0.004268323635198	pulmonary alveolar type 2 cell	ENSG00000049656
1.53351081168604e-07	0.547678368031527	0.351	0.252	0.00428723617623065	pulmonary alveolar type 2 cell	ENSG00000113719
1.53464922983108e-07	0.516313021000304	0.433	0.336	0.00429041885183876	pulmonary alveolar type 2 cell	ENSG00000162980
