myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.726	0.713992830788957	0.452	1.83453307060742	0.739	0.336	respiratory basal cell	ENSG00000171490
0.726	0.420605641647241	0.452	0.619516637711536	0.997	0.972	respiratory basal cell	ENSG00000156508
0.726	0.439153715548783	0.452	0.664236157280166	0.976	0.928	respiratory basal cell	ENSG00000156482
0.724	0.414396919883905	0.448	0.621186436937841	0.986	0.934	respiratory basal cell	ENSG00000108107
0.723	0.333348144612513	0.446	0.720968626151216	0.658	0.22	respiratory basal cell	ENSG00000121552
0.722	0.600504456840409	0.444	4.29415754484289	0.471	0.03	respiratory basal cell	ENSG00000073282
0.721	0.64223572940649	0.442	0.939395835890068	0.916	0.936	respiratory basal cell	ENSG00000198938
0.721	0.782713805027703	0.442	1.27036395529991	0.784	0.419	respiratory basal cell	ENSG00000187193
0.72	0.494435965795617	0.44	0.778905775578314	0.929	0.818	respiratory basal cell	ENSG00000171858
0.72	0.601794624246932	0.44	1.29972140045109	0.79	0.484	respiratory basal cell	ENSG00000116044
0.719	0.588253029583055	0.438	1.35836807497583	0.743	0.393	respiratory basal cell	ENSG00000269893
0.718	0.653941001732423	0.436	1.76636171131019	0.703	0.319	respiratory basal cell	ENSG00000149573
0.717	0.719323954470793	0.434	2.13038795313665	0.619	0.203	respiratory basal cell	ENSG00000029993
0.716	0.602481206171495	0.432	2.56343925787061	0.56	0.15	respiratory basal cell	ENSG00000119986
0.716	0.554341342242197	0.432	0.949341408407453	0.905	0.734	respiratory basal cell	ENSG00000065978
0.715	0.56315152399697	0.43	0.946722246201303	0.896	0.746	respiratory basal cell	ENSG00000167658
0.715	0.415149945082045	0.43	0.626820262207968	0.976	0.91	respiratory basal cell	ENSG00000134419
0.715	0.590986637248533	0.43	1.94754766637424	0.641	0.235	respiratory basal cell	ENSG00000105281
0.714	0.608639516314421	0.428	1.35261557453186	0.751	0.402	respiratory basal cell	ENSG00000102554
0.712	0.853179473279294	0.424	7.70104023077757	0.431	0.009	respiratory basal cell	ENSG00000171462
0.712	0.57177400129358	0.424	1.19241286554507	0.755	0.41	respiratory basal cell	ENSG00000167644
0.711	0.387693736330863	0.422	0.57938326024477	0.989	0.944	respiratory basal cell	ENSG00000233927
0.71	0.526872985754987	0.42	1.03312528921922	0.808	0.531	respiratory basal cell	ENSG00000177410
0.71	0.61020946882814	0.42	2.42773305433442	0.526	0.111	respiratory basal cell	ENSG00000163331
0.71	0.631391197635761	0.42	1.98004294340685	0.656	0.25	respiratory basal cell	ENSG00000100711
0.709	0.555955873507951	0.418	2.19383592567653	0.548	0.147	respiratory basal cell	ENSG00000163347
0.709	0.639829741609976	0.418	1.6357384973987	0.676	0.344	respiratory basal cell	ENSG00000143013
0.709	0.357114091978771	0.418	0.545704947464283	0.961	0.904	respiratory basal cell	ENSG00000063177
0.708	0.652351517283473	0.416	3.19892795868552	0.483	0.072	respiratory basal cell	ENSG00000126803
0.707	0.430493585900875	0.414	0.664886647747065	0.953	0.802	respiratory basal cell	ENSG00000213741
0.707	0.533296367586242	0.414	1.64441929444703	0.656	0.276	respiratory basal cell	ENSG00000178035
0.707	0.580030125541571	0.414	1.50646844883327	0.728	0.371	respiratory basal cell	ENSG00000100353
0.706	0.452353550198446	0.412	0.730118017330983	0.926	0.79	respiratory basal cell	ENSG00000172809
0.705	0.423618715181135	0.41	0.640341325125079	0.985	0.924	respiratory basal cell	ENSG00000110700
0.704	0.619239339707964	0.408	1.3348799887592	0.796	0.453	respiratory basal cell	ENSG00000241837
0.704	0.593030997834314	0.408	1.90435986827168	0.628	0.246	respiratory basal cell	ENSG00000072210
0.704	0.510086574287513	0.408	0.933453385393501	0.866	0.602	respiratory basal cell	ENSG00000067225
0.703	0.435024209422317	0.406	0.683322532733465	0.926	0.868	respiratory basal cell	ENSG00000184009
0.703	0.600527155493091	0.406	1.49736704922286	0.716	0.357	respiratory basal cell	ENSG00000159228
0.703	0.418953103620197	0.406	0.639602296235811	0.964	0.891	respiratory basal cell	ENSG00000145592
0.703	0.723570952438951	0.406	1.12660975354318	0.979	0.892	respiratory basal cell	ENSG00000132475
0.702	0.697806908621407	0.404	1.27356374451412	0.788	0.533	respiratory basal cell	ENSG00000241343
0.702	0.472475401394166	0.404	0.969010541788112	0.673	0.26	respiratory basal cell	ENSG00000161798
0.702	0.591130965149454	0.404	1.63587558786091	0.667	0.316	respiratory basal cell	ENSG00000065154
0.701	0.523658667321295	0.402	2.94992543646131	0.462	0.066	respiratory basal cell	ENSG00000206075
0.701	0.53915319966919	0.402	1.03457854868253	0.838	0.628	respiratory basal cell	ENSG00000178982
0.701	0.578964159623264	0.402	3.70340936260487	0.464	0.073	respiratory basal cell	ENSG00000169435
0.906	1.77220272721521	0.812	3.50503772666261	0.922	0.235	multi-ciliated epithelial cell	ENSG00000188010
0.906	1.63975256131608	0.812	2.7734101004669	0.953	0.267	multi-ciliated epithelial cell	ENSG00000105519
0.904	1.62440437702749	0.808	2.95356602961459	0.922	0.144	multi-ciliated epithelial cell	ENSG00000164972
0.903	1.57737590071523	0.806	3.27920822864449	0.906	0.156	multi-ciliated epithelial cell	ENSG00000173947
0.893	1.4092405142952	0.786	3.15491104095928	0.891	0.136	multi-ciliated epithelial cell	ENSG00000160345
0.884	1.36907038307833	0.768	3.26694874261753	0.875	0.115	multi-ciliated epithelial cell	ENSG00000133640
0.882	1.48696649484785	0.764	2.7081261338825	0.891	0.143	multi-ciliated epithelial cell	ENSG00000124237
0.879	1.34867350127572	0.758	3.01212294888404	0.875	0.124	multi-ciliated epithelial cell	ENSG00000183644
0.877	1.34760946842581	0.754	2.74026019210882	0.891	0.14	multi-ciliated epithelial cell	ENSG00000160188
0.875	1.44313846141734	0.75	3.2104100641114	0.859	0.112	multi-ciliated epithelial cell	ENSG00000188817
0.87	1.33420057779462	0.74	2.23662288861703	0.953	0.567	multi-ciliated epithelial cell	ENSG00000188229
0.869	1.33759596929817	0.738	3.17003243996348	0.844	0.111	multi-ciliated epithelial cell	ENSG00000152611
0.868	1.78395398949103	0.736	3.3121902761225	0.875	0.26	multi-ciliated epithelial cell	ENSG00000213145
0.868	1.05710138457953	0.736	2.88232677040749	0.844	0.108	multi-ciliated epithelial cell	ENSG00000120262
0.867	1.42492119593375	0.734	2.41722584951899	0.922	0.396	multi-ciliated epithelial cell	ENSG00000117472
0.866	1.62186937946423	0.732	3.5126054594397	0.812	0.107	multi-ciliated epithelial cell	ENSG00000258752
0.865	1.15935323942876	0.73	3.57616314255439	0.797	0.093	multi-ciliated epithelial cell	ENSG00000204711
0.865	1.28365254128132	0.73	2.36665187279843	0.938	0.455	multi-ciliated epithelial cell	ENSG00000070081
0.864	1.22187190045696	0.728	3.00088452739511	0.828	0.115	multi-ciliated epithelial cell	ENSG00000215217
0.863	1.7822218242148	0.726	3.90534726022431	0.797	0.105	multi-ciliated epithelial cell	ENSG00000126861
0.861	0.957104143823776	0.722	2.85137303149274	0.828	0.101	multi-ciliated epithelial cell	ENSG00000159588
0.86	1.38813306084115	0.72	2.92361272875382	0.859	0.292	multi-ciliated epithelial cell	ENSG00000181019
0.86	1.46267552418967	0.72	2.65080415838525	0.859	0.235	multi-ciliated epithelial cell	ENSG00000159713
0.857	1.23785247779729	0.714	2.23210445837382	0.922	0.341	multi-ciliated epithelial cell	ENSG00000167552
0.856	1.27049024170432	0.712	2.57514631610464	0.844	0.125	multi-ciliated epithelial cell	ENSG00000179902
0.856	1.30224775843476	0.712	3.33566488707876	0.797	0.11	multi-ciliated epithelial cell	ENSG00000004838
0.854	1.20251449173177	0.708	1.91895238679639	0.922	0.255	multi-ciliated epithelial cell	ENSG00000167653
0.854	1.38950510601533	0.708	2.5334366762165	0.906	0.546	multi-ciliated epithelial cell	ENSG00000146425
0.854	1.4008251117522	0.708	3.67882502668668	0.781	0.097	multi-ciliated epithelial cell	ENSG00000145491
0.853	1.44433592831258	0.706	2.70780284307303	0.859	0.306	multi-ciliated epithelial cell	ENSG00000272398
0.852	1.07820554189449	0.704	2.64986822435903	0.828	0.11	multi-ciliated epithelial cell	ENSG00000154099
0.846	1.17464541693892	0.692	2.40586273762749	0.828	0.133	multi-ciliated epithelial cell	ENSG00000186973
0.845	1.10417403135739	0.69	3.29898837070819	0.781	0.126	multi-ciliated epithelial cell	ENSG00000007062
0.843	0.97143212608933	0.686	2.60798802730581	0.812	0.186	multi-ciliated epithelial cell	ENSG00000010626
0.839	0.785565365111077	0.678	2.9884074781451	0.766	0.09	multi-ciliated epithelial cell	ENSG00000203780
0.838	0.962921664429	0.676	3.0618128682291	0.781	0.097	multi-ciliated epithelial cell	ENSG00000171962
0.838	1.01097007281976	0.676	2.92180495395662	0.781	0.096	multi-ciliated epithelial cell	ENSG00000153789
0.837	1.22842534415397	0.674	2.6763903924248	0.844	0.326	multi-ciliated epithelial cell	ENSG00000205155
0.837	1.07184279855919	0.674	2.7453581841644	0.797	0.177	multi-ciliated epithelial cell	ENSG00000203778
0.837	1.15000630515621	0.674	2.09849476545111	0.906	0.549	multi-ciliated epithelial cell	ENSG00000185043
0.837	1.08502187217386	0.674	2.44437346565464	0.844	0.287	multi-ciliated epithelial cell	ENSG00000145287
0.834	0.924394004510419	0.668	2.47124427110542	0.797	0.188	multi-ciliated epithelial cell	ENSG00000088727
0.831	0.987303358433519	0.662	3.4490184371644	0.75	0.083	multi-ciliated epithelial cell	ENSG00000111834
0.829	0.981515069970322	0.658	2.06683929241009	0.859	0.329	multi-ciliated epithelial cell	ENSG00000267795
0.828	0.918049153947171	0.656	2.8149348899836	0.766	0.108	multi-ciliated epithelial cell	ENSG00000277639
0.828	0.931860326293932	0.656	2.7938216887116	0.766	0.131	multi-ciliated epithelial cell	ENSG00000163879
0.827	1.10051545764134	0.654	1.71466434143229	0.953	0.785	multi-ciliated epithelial cell	ENSG00000136810
0.826	1.05463688411942	0.652	3.09973743518452	0.766	0.153	multi-ciliated epithelial cell	ENSG00000213123
0.826	1.11935776920755	0.652	3.38023657048522	0.75	0.128	multi-ciliated epithelial cell	ENSG00000064199
0.825	1.04088356629361	0.65	3.27901746918821	0.734	0.089	multi-ciliated epithelial cell	ENSG00000188931
0.825	0.744220714947126	0.65	2.63820484277105	0.75	0.093	multi-ciliated epithelial cell	ENSG00000188659
0.825	1.11071212314784	0.65	1.90553126204283	0.938	0.641	multi-ciliated epithelial cell	ENSG00000130770
0.822	1.11830532193167	0.644	3.07091811308699	0.75	0.099	multi-ciliated epithelial cell	ENSG00000174844
0.822	1.08189921058118	0.644	1.77834407212721	0.938	0.682	multi-ciliated epithelial cell	ENSG00000088986
0.821	1.40914072187625	0.642	2.73478320267675	0.75	0.12	multi-ciliated epithelial cell	ENSG00000160472
0.82	0.972017151385325	0.64	2.77085111701104	0.75	0.107	multi-ciliated epithelial cell	ENSG00000178965
0.818	1.1578331429075	0.636	1.70497125908687	0.984	0.893	multi-ciliated epithelial cell	ENSG00000198763
0.814	0.931828938061749	0.628	2.47784841922813	0.766	0.139	multi-ciliated epithelial cell	ENSG00000039139
0.813	1.07644894607101	0.626	3.97990521479958	0.688	0.067	multi-ciliated epithelial cell	ENSG00000163491
0.811	0.955837100417795	0.622	2.0372751370675	0.875	0.401	multi-ciliated epithelial cell	ENSG00000113141
0.81	0.934659142533194	0.62	3.16974756859748	0.703	0.092	multi-ciliated epithelial cell	ENSG00000077327
0.809	1.67899759824593	0.618	2.87461357275197	0.812	0.297	multi-ciliated epithelial cell	ENSG00000243955
0.809	0.830469376920306	0.618	2.93473967996477	0.719	0.099	multi-ciliated epithelial cell	ENSG00000205084
0.809	0.741431558727273	0.618	3.50541699018684	0.672	0.06	multi-ciliated epithelial cell	ENSG00000176601
0.808	1.0391404215056	0.616	2.27060919745175	0.797	0.274	multi-ciliated epithelial cell	ENSG00000147400
0.807	0.877278035023775	0.614	2.94325463534199	0.703	0.09	multi-ciliated epithelial cell	ENSG00000172426
0.806	0.796540130638794	0.612	2.87845554050593	0.703	0.089	multi-ciliated epithelial cell	ENSG00000153347
0.806	0.88083569415181	0.612	3.07509307309089	0.703	0.113	multi-ciliated epithelial cell	ENSG00000114473
0.805	0.699614539269692	0.61	2.87271369154381	0.703	0.099	multi-ciliated epithelial cell	ENSG00000185361
0.805	0.789908627181652	0.61	1.25523488589551	0.969	0.72	multi-ciliated epithelial cell	ENSG00000135046
0.805	0.956187500958266	0.61	2.55740809256461	0.75	0.174	multi-ciliated epithelial cell	ENSG00000096093
0.804	0.76710515772092	0.608	2.03261859039494	0.812	0.255	multi-ciliated epithelial cell	ENSG00000204385
0.804	0.655803433237198	0.608	2.99197733465487	0.688	0.072	multi-ciliated epithelial cell	ENSG00000186710
0.804	0.837721904143635	0.608	2.4633415329855	0.719	0.096	multi-ciliated epithelial cell	ENSG00000185681
0.802	0.861027144288705	0.604	1.90533800212384	0.828	0.359	multi-ciliated epithelial cell	ENSG00000114446
0.801	0.965195016521684	0.602	2.53473343179505	0.734	0.14	multi-ciliated epithelial cell	ENSG00000135205
0.8	0.786373208134623	0.6	2.61436223766568	0.703	0.093	multi-ciliated epithelial cell	ENSG00000129654
0.799	0.798655782855614	0.598	2.46868097925722	0.719	0.106	multi-ciliated epithelial cell	ENSG00000128536
0.799	0.630251904510007	0.598	2.74249297917283	0.703	0.109	multi-ciliated epithelial cell	ENSG00000116885
0.799	0.766997898188632	0.598	2.79131010114129	0.703	0.159	multi-ciliated epithelial cell	ENSG00000104450
0.798	0.768496859209622	0.596	3.03984376737227	0.688	0.099	multi-ciliated epithelial cell	ENSG00000144061
0.798	0.817757988559457	0.596	1.47312438030451	0.938	0.582	multi-ciliated epithelial cell	ENSG00000092820
0.797	0.850277930711381	0.594	2.45318476410346	0.719	0.108	multi-ciliated epithelial cell	ENSG00000162004
0.796	0.846238955218458	0.592	2.36355240025885	0.75	0.206	multi-ciliated epithelial cell	ENSG00000165215
0.795	0.991023218863979	0.59	3.86602630581988	0.656	0.071	multi-ciliated epithelial cell	ENSG00000184949
0.795	0.893976363350333	0.59	2.00754245897321	0.781	0.258	multi-ciliated epithelial cell	ENSG00000177989
0.791	0.745639465194365	0.582	1.1772499694433	0.969	0.766	multi-ciliated epithelial cell	ENSG00000080824
0.788	0.73647061628552	0.576	3.0398576875497	0.656	0.074	multi-ciliated epithelial cell	ENSG00000165309
0.788	0.543601903789221	0.576	2.4620431753921	0.688	0.121	multi-ciliated epithelial cell	ENSG00000119661
0.787	0.831673515367591	0.574	3.32292296710944	0.641	0.072	multi-ciliated epithelial cell	ENSG00000186471
0.787	0.952573103440301	0.574	2.1653419517623	0.797	0.409	multi-ciliated epithelial cell	ENSG00000078674
0.786	0.727905647322336	0.572	3.20248776410525	0.641	0.07	multi-ciliated epithelial cell	ENSG00000243910
0.786	0.680868511371741	0.572	2.85062328605271	0.672	0.097	multi-ciliated epithelial cell	ENSG00000206530
0.786	0.748749794445986	0.572	2.24582816830672	0.703	0.142	multi-ciliated epithelial cell	ENSG00000166592
0.786	0.621624670395285	0.572	2.50725660539295	0.672	0.101	multi-ciliated epithelial cell	ENSG00000158023
0.785	0.803301772133744	0.57	2.83714835005479	0.672	0.125	multi-ciliated epithelial cell	ENSG00000176788
0.784	1.06218661796391	0.568	2.25024376022686	0.734	0.242	multi-ciliated epithelial cell	ENSG00000091986
0.783	0.825138688394691	0.566	3.45990142522941	0.641	0.079	multi-ciliated epithelial cell	ENSG00000185860
0.783	0.706013910418444	0.566	1.78898807939088	0.797	0.323	multi-ciliated epithelial cell	ENSG00000120694
0.782	0.761549376697824	0.564	2.0884294637914	0.688	0.108	multi-ciliated epithelial cell	ENSG00000168589
0.782	0.741752845836222	0.564	3.57352438480949	0.625	0.062	multi-ciliated epithelial cell	ENSG00000118307
0.781	0.784316276023401	0.562	2.71003593562374	0.656	0.088	multi-ciliated epithelial cell	ENSG00000257057
0.779	0.92663498990241	0.558	3.55233790572283	0.625	0.08	multi-ciliated epithelial cell	ENSG00000163040
0.778	0.945589424141957	0.556	1.48939768383689	0.953	0.817	multi-ciliated epithelial cell	ENSG00000117450
0.778	0.962192845408554	0.556	1.9856831657547	0.797	0.335	multi-ciliated epithelial cell	ENSG00000103534
0.777	0.701986433261122	0.554	2.84982255920214	0.641	0.088	multi-ciliated epithelial cell	ENSG00000138587
0.777	0.663005123717282	0.554	2.69424741494433	0.641	0.08	multi-ciliated epithelial cell	ENSG00000118997
0.776	0.786713709454499	0.552	2.15967466005881	0.734	0.283	multi-ciliated epithelial cell	ENSG00000159079
0.776	0.63523889645104	0.552	2.5412252916934	0.656	0.114	multi-ciliated epithelial cell	ENSG00000158062
0.775	1.0077415493576	0.55	2.01015716694842	0.828	0.484	multi-ciliated epithelial cell	ENSG00000143222
0.775	0.678162147588743	0.55	2.40153389976225	0.656	0.097	multi-ciliated epithelial cell	ENSG00000034239
0.774	0.625647940238936	0.548	2.61074173935131	0.641	0.088	multi-ciliated epithelial cell	ENSG00000152763
0.773	0.961055122603712	0.546	2.21098392254829	0.766	0.381	multi-ciliated epithelial cell	ENSG00000162961
0.772	0.653034458464928	0.544	2.8618294800928	0.625	0.076	multi-ciliated epithelial cell	ENSG00000213085
0.772	0.698347503997009	0.544	2.22829145025286	0.703	0.208	multi-ciliated epithelial cell	ENSG00000101347
0.771	0.927446176873197	0.542	1.46954718332237	0.953	0.766	multi-ciliated epithelial cell	ENSG00000126432
0.77	0.705133578630369	0.54	2.08557278629019	0.719	0.241	multi-ciliated epithelial cell	ENSG00000144451
0.77	0.800836027374745	0.54	2.44476556257751	0.672	0.147	multi-ciliated epithelial cell	ENSG00000005448
0.769	0.665256042449652	0.538	2.59473321994616	0.625	0.078	multi-ciliated epithelial cell	ENSG00000188396
0.769	0.696107721106422	0.538	2.68954705933062	0.641	0.121	multi-ciliated epithelial cell	ENSG00000108641
0.768	0.975184442529467	0.536	3.77645108107386	0.594	0.069	multi-ciliated epithelial cell	ENSG00000206199
0.768	0.590682078124377	0.536	3.33034290889305	0.594	0.06	multi-ciliated epithelial cell	ENSG00000176029
0.768	0.78611735501106	0.536	2.89705683569067	0.641	0.098	multi-ciliated epithelial cell	ENSG00000152582
0.768	1.07818747045535	0.536	4.42173676663493	0.578	0.049	multi-ciliated epithelial cell	ENSG00000101448
0.767	0.756733252138951	0.534	2.86204887803065	0.625	0.084	multi-ciliated epithelial cell	ENSG00000167858
0.766	0.612675735308161	0.532	2.21286231275745	0.641	0.096	multi-ciliated epithelial cell	ENSG00000203985
0.766	0.737601026716548	0.532	2.67749272201665	0.656	0.137	multi-ciliated epithelial cell	ENSG00000079974
0.765	0.733771959944975	0.53	3.07864975467733	0.609	0.081	multi-ciliated epithelial cell	ENSG00000197653
0.765	0.895986858811089	0.53	2.86600969092256	0.656	0.163	multi-ciliated epithelial cell	ENSG00000166171
0.765	0.756053451496696	0.53	1.24075366296824	0.938	0.762	multi-ciliated epithelial cell	ENSG00000143933
0.765	0.671643259945085	0.53	3.31400697943724	0.594	0.061	multi-ciliated epithelial cell	ENSG00000139537
0.764	0.672299754375968	0.528	1.28181303062275	0.844	0.384	multi-ciliated epithelial cell	ENSG00000115457
0.763	0.638458205464382	0.526	2.08247752607461	0.719	0.23	multi-ciliated epithelial cell	ENSG00000163624
0.763	0.564246098752533	0.526	3.06110010087168	0.594	0.064	multi-ciliated epithelial cell	ENSG00000162814
0.763	0.947228510133546	0.526	2.29056617294163	0.734	0.336	multi-ciliated epithelial cell	ENSG00000081870
0.762	0.593436523178628	0.524	2.17144967241585	0.625	0.08	multi-ciliated epithelial cell	ENSG00000231738
0.762	0.539431741215032	0.524	3.06292142992624	0.594	0.064	multi-ciliated epithelial cell	ENSG00000183833
0.761	0.843744474711184	0.522	2.52075839975387	0.672	0.202	multi-ciliated epithelial cell	ENSG00000175567
0.761	0.772512051757204	0.522	2.43407621529626	0.688	0.215	multi-ciliated epithelial cell	ENSG00000100360
0.76	0.595597787032033	0.52	2.13494563997299	0.625	0.086	multi-ciliated epithelial cell	ENSG00000231621
0.76	0.866124979808107	0.52	3.36157653842666	0.594	0.076	multi-ciliated epithelial cell	ENSG00000197057
0.76	0.766134421052394	0.52	2.67645129383445	0.609	0.088	multi-ciliated epithelial cell	ENSG00000155761
0.76	0.586114774290407	0.52	2.51181801223126	0.609	0.086	multi-ciliated epithelial cell	ENSG00000105877
0.759	0.865232478616198	0.518	3.15420147835649	0.609	0.097	multi-ciliated epithelial cell	ENSG00000248712
0.759	0.816814748320544	0.518	3.233320683461	0.625	0.117	multi-ciliated epithelial cell	ENSG00000203666
0.759	0.586870321761012	0.518	2.77361102504272	0.609	0.101	multi-ciliated epithelial cell	ENSG00000164953
0.759	0.823102930882879	0.518	3.0227052877997	0.609	0.104	multi-ciliated epithelial cell	ENSG00000137691
0.758	0.689344510196817	0.516	1.97493786475493	0.672	0.176	multi-ciliated epithelial cell	ENSG00000235162
0.756	0.734733500214467	0.512	1.27570211392554	0.891	0.553	multi-ciliated epithelial cell	ENSG00000165092
0.756	0.950348849644929	0.512	3.24457451948671	0.609	0.094	multi-ciliated epithelial cell	ENSG00000156042
0.756	0.719367419640949	0.512	1.82452146108732	0.75	0.32	multi-ciliated epithelial cell	ENSG00000122417
0.755	0.897346117599982	0.51	2.28671784186625	0.703	0.328	multi-ciliated epithelial cell	ENSG00000138175
0.755	0.696558916987787	0.51	1.05482587610041	0.969	0.817	multi-ciliated epithelial cell	ENSG00000130066
0.755	0.735264768170851	0.51	2.72145797398845	0.609	0.108	multi-ciliated epithelial cell	ENSG00000112981
0.753	0.673066554321209	0.506	2.60707549758565	0.609	0.113	multi-ciliated epithelial cell	ENSG00000080298
0.752	0.535026517163816	0.504	2.20045655006214	0.656	0.183	multi-ciliated epithelial cell	ENSG00000133265
0.751	0.529653198075052	0.502	2.79766624929604	0.578	0.068	multi-ciliated epithelial cell	ENSG00000204815
0.751	0.837673010532736	0.502	2.07098415168109	0.672	0.187	multi-ciliated epithelial cell	ENSG00000198848
0.749	0.586521813685899	0.498	2.82768168471939	0.578	0.089	multi-ciliated epithelial cell	ENSG00000256061
0.749	0.538560230703811	0.498	1.96140560812453	0.656	0.175	multi-ciliated epithelial cell	ENSG00000178053
0.749	0.543087503733133	0.498	1.94508063094053	0.609	0.094	multi-ciliated epithelial cell	ENSG00000172361
0.749	0.488530699805003	0.498	2.13140354753889	0.609	0.103	multi-ciliated epithelial cell	ENSG00000130413
0.749	0.801609699784122	0.498	2.64191361689072	0.609	0.122	multi-ciliated epithelial cell	ENSG00000124939
0.749	0.602184255203617	0.498	2.66627223421484	0.594	0.099	multi-ciliated epithelial cell	ENSG00000119636
0.749	0.667917506098208	0.498	3.05309736563727	0.578	0.075	multi-ciliated epithelial cell	ENSG00000115423
0.747	0.506176147613306	0.494	2.64516419355623	0.578	0.094	multi-ciliated epithelial cell	ENSG00000151575
0.747	0.461858252981767	0.494	2.24833443423625	0.609	0.116	multi-ciliated epithelial cell	ENSG00000064787
0.744	0.643354029288211	0.488	1.06858585682616	0.922	0.777	multi-ciliated epithelial cell	ENSG00000198668
0.743	0.669119377758774	0.486	2.52662060807479	0.594	0.119	multi-ciliated epithelial cell	ENSG00000257698
0.743	0.654073403967284	0.486	1.89860170368045	0.656	0.218	multi-ciliated epithelial cell	ENSG00000179869
0.742	0.486984670484053	0.484	2.57494441161727	0.562	0.074	multi-ciliated epithelial cell	ENSG00000183346
0.742	0.63040764765044	0.484	1.30631211006718	0.734	0.253	multi-ciliated epithelial cell	ENSG00000173467
0.742	0.640480937858911	0.484	2.44998925500665	0.609	0.157	multi-ciliated epithelial cell	ENSG00000170270
0.74	0.500356976004638	0.48	2.54120218011244	0.562	0.072	multi-ciliated epithelial cell	ENSG00000112539
0.74	0.484517102013631	0.48	2.92614751700138	0.562	0.095	multi-ciliated epithelial cell	ENSG00000106012
0.74	0.521167917312209	0.48	3.2608141013403	0.547	0.069	multi-ciliated epithelial cell	ENSG00000103253
0.739	0.721703331729578	0.478	3.9156318358334	0.516	0.043	multi-ciliated epithelial cell	ENSG00000227877
0.739	0.427302972438438	0.478	3.1726392311754	0.531	0.051	multi-ciliated epithelial cell	ENSG00000187860
0.739	0.53206183252882	0.478	1.43898043255376	0.734	0.352	multi-ciliated epithelial cell	ENSG00000112667
0.739	0.775562085830676	0.478	2.1210616634182	0.656	0.28	multi-ciliated epithelial cell	ENSG00000000003
0.738	0.523559586488447	0.476	2.31868975199252	0.625	0.181	multi-ciliated epithelial cell	ENSG00000172831
0.738	0.526273029701039	0.476	2.00826013724279	0.656	0.209	multi-ciliated epithelial cell	ENSG00000163349
0.737	0.762365839707784	0.474	4.34062496801734	0.516	0.045	multi-ciliated epithelial cell	ENSG00000198553
0.737	0.646798757899374	0.474	1.67837555996399	0.734	0.334	multi-ciliated epithelial cell	ENSG00000163131
0.737	0.467525350192246	0.474	1.68235251151904	0.688	0.244	multi-ciliated epithelial cell	ENSG00000119333
0.736	0.595796767902652	0.472	1.88045323638686	0.688	0.254	multi-ciliated epithelial cell	ENSG00000183207
0.736	0.58439144548803	0.472	2.48060068418058	0.578	0.132	multi-ciliated epithelial cell	ENSG00000166352
0.736	0.529817623259057	0.472	2.33755351065928	0.578	0.105	multi-ciliated epithelial cell	ENSG00000165698
0.736	0.777056527083523	0.472	2.44304374018681	0.625	0.205	multi-ciliated epithelial cell	ENSG00000110619
0.735	0.729714755922877	0.47	1.45204070857334	0.828	0.468	multi-ciliated epithelial cell	ENSG00000181885
0.735	0.549948568997415	0.47	3.08269768063795	0.547	0.088	multi-ciliated epithelial cell	ENSG00000135338
0.735	0.672477419990792	0.47	2.1557907641733	0.625	0.176	multi-ciliated epithelial cell	ENSG00000073737
0.734	0.573997674133531	0.468	2.54375103415717	0.562	0.092	multi-ciliated epithelial cell	ENSG00000197168
0.734	0.575616452389922	0.468	3.23862267865571	0.531	0.061	multi-ciliated epithelial cell	ENSG00000166578
0.734	0.768282019927454	0.468	1.4428736475726	0.828	0.537	multi-ciliated epithelial cell	ENSG00000051523
0.733	0.500195372403071	0.466	2.26685899916012	0.594	0.153	multi-ciliated epithelial cell	ENSG00000214114
0.733	0.418642323539602	0.466	1.60811498226183	0.656	0.208	multi-ciliated epithelial cell	ENSG00000178467
0.733	0.56462188478486	0.466	2.25628943256731	0.609	0.178	multi-ciliated epithelial cell	ENSG00000175792
0.732	0.548730260214992	0.464	2.24337428270738	0.562	0.085	multi-ciliated epithelial cell	ENSG00000179813
0.732	0.527802247739475	0.464	2.06774302635355	0.562	0.085	multi-ciliated epithelial cell	ENSG00000136918
0.732	1.11830608114075	0.464	2.21885768038571	0.562	0.118	multi-ciliated epithelial cell	ENSG00000134339
0.731	0.513277578025983	0.462	2.36816999465341	0.547	0.075	multi-ciliated epithelial cell	ENSG00000215187
0.731	0.512289674286028	0.462	2.8945445088324	0.531	0.067	multi-ciliated epithelial cell	ENSG00000117477
0.731	0.507695770812107	0.462	1.87361089411288	0.625	0.194	multi-ciliated epithelial cell	ENSG00000103351
0.731	0.780693928139919	0.462	2.04607179441762	0.656	0.258	multi-ciliated epithelial cell	ENSG00000102738
0.73	0.458825579842552	0.46	1.75319902241707	0.656	0.232	multi-ciliated epithelial cell	ENSG00000172301
0.73	0.590297764152169	0.46	1.65560826646475	0.672	0.261	multi-ciliated epithelial cell	ENSG00000146376
0.729	0.620505682347909	0.458	2.92057593868305	0.531	0.075	multi-ciliated epithelial cell	ENSG00000185055
0.729	0.487076940206639	0.458	1.81285626193661	0.641	0.217	multi-ciliated epithelial cell	ENSG00000165434
0.728	0.534226161832199	0.456	1.95441239179448	0.625	0.168	multi-ciliated epithelial cell	ENSG00000168734
0.728	0.544698116132892	0.456	2.38143747845754	0.578	0.144	multi-ciliated epithelial cell	ENSG00000165959
