p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.36510201178814e-23	2.39142351935085	1	0.655	2.68652075919906e-19	Ast_593	ENSG00000154310
2.16518246856204e-23	3.30332713885338	0.854	0.326	4.2610790981301e-19	Ast_593	ENSG00000152583
2.63998782384614e-23	2.40167668906344	0.979	0.757	5.19549603732921e-19	Ast_593	ENSG00000134769
2.7246036918959e-23	1.32768247514652	0.875	0.27	5.36202006565113e-19	Ast_593	ENSG00000106278
2.85105692052607e-23	2.65934542427331	0.833	0.255	5.61088001959531e-19	Ast_593	ENSG00000135821
2.9253425502538e-23	2.09926446171048	0.771	0.208	5.75707413889949e-19	Ast_593	ENSG00000155324
3.43292411332369e-23	0.529722477059362	0.75	0.181	6.75599465502102e-19	Ast_593	ENSG00000138639
4.48399971996805e-23	4.10075548536154	0.396	0.057	8.82451144889712e-19	Ast_593	ENSG00000168913
4.7049261219486e-23	2.36178301267752	0.208	0.015	9.25929460799484e-19	Ast_593	ENSG00000125144
5.59664524466007e-23	2.6822288268614	0.917	0.421	1.1014197841491e-18	Ast_593	ENSG00000153944
5.70231592878086e-23	2.24350646919154	0.979	0.572	1.12221577478407e-18	Ast_593	ENSG00000155816
5.72029474532706e-23	4.05353859661629	0.25	0.023	1.12575400588037e-18	Ast_593	ENSG00000101938
7.181366112781e-23	3.49083790733749	0.771	0.241	1.4132928509953e-18	Ast_593	ENSG00000087250
7.55441255832506e-23	2.47313994507512	0.979	0.826	1.48670839147837e-18	Ast_593	ENSG00000127603
7.69480022629301e-23	2.06790118290894	0.979	0.826	1.51433668453446e-18	Ast_593	ENSG00000169862
1.98563363798438e-22	2.73085467144502	0.604	0.136	3.90772699955326e-18	Ast_593	ENSG00000132613
2.0042824338171e-22	4.63377875589152	0.188	0.013	3.94442782975204e-18	Ast_593	ENSG00000136114
2.92024002806501e-22	2.53821885441191	1	0.73	5.74703237523193e-18	Ast_593	ENSG00000066032
5.78838608028213e-22	2.49508063380414	0.438	0.067	1.13915438059952e-17	Ast_593	ENSG00000115380
6.28088981696907e-22	3.30726390496954	0.396	0.06	1.23607911597951e-17	Ast_593	ENSG00000111058
7.39920178703065e-22	4.01359278638641	0.229	0.02	1.45616291168763e-17	Ast_593	ENSG00000121742
7.54660508073401e-22	2.24996441816613	1	0.714	1.48517187988845e-17	Ast_593	ENSG00000069667
7.80039083449206e-22	3.40683864787458	0.25	0.024	1.53511691622804e-17	Ast_593	ENSG00000070404
8.98390665648523e-22	2.31914316462502	0.958	0.458	1.76803282999629e-17	Ast_593	ENSG00000134532
9.54672541969691e-22	2.21056614705151	0.979	0.654	1.87879556259635e-17	Ast_593	ENSG00000148053
9.81134080565636e-22	4.74214421776903	0.146	0.008	1.93087187055317e-17	Ast_593	ENSG00000175287
1.12321467553674e-21	2.92139398399155	0.875	0.364	2.2104864814563e-17	Ast_593	ENSG00000120885
1.16466948748919e-21	1.97956816575998	1	0.818	2.29206955137872e-17	Ast_593	ENSG00000151322
1.17360546429716e-21	4.85288973275614	0.146	0.008	2.30965555373681e-17	Ast_593	ENSG00000214290
1.40174753087366e-21	3.03939747089519	0.375	0.053	2.75863914075936e-17	Ast_593	ENSG00000165092
1.85876046485233e-21	3.85383660259025	0.229	0.02	3.65804059482939e-17	Ast_593	ENSG00000153885
1.91398612635751e-21	2.40313353167902	0.979	0.552	3.76672469667158e-17	Ast_593	ENSG00000078114
2.20367228205987e-21	2.94172995335474	0.667	0.178	4.33682705109383e-17	Ast_593	ENSG00000008394
3.36478843471751e-21	2.2084320210873	0.958	0.491	6.62190363952406e-17	Ast_593	ENSG00000104447
4.09037269584398e-21	3.40235300334014	0.188	0.014	8.04985346542096e-17	Ast_593	ENSG00000249240
5.37895401250007e-21	3.02010942408563	0.688	0.21	1.05857814966001e-16	Ast_593	ENSG00000111879
5.46391196486138e-21	2.56334293741573	0.562	0.12	1.07529787468472e-16	Ast_593	ENSG00000135838
6.97363961445607e-21	4.35575459583388	0.271	0.029	1.37241227612496e-16	Ast_593	ENSG00000183773
7.33703094199727e-21	4.42411261932366	0.208	0.017	1.44392768938506e-16	Ast_593	ENSG00000214456
1.02899746405833e-20	2.05480111497869	0.938	0.385	2.02506700926679e-16	Ast_593	ENSG00000078295
1.23339072967532e-20	2.54132124089982	0.729	0.218	2.42731295600103e-16	Ast_593	ENSG00000148737
1.36044721460834e-20	2.67871030948574	0.562	0.125	2.67736011834921e-16	Ast_593	ENSG00000162407
1.55530806806027e-20	3.37562380656424	0.271	0.03	3.06084627794261e-16	Ast_593	ENSG00000099840
2.45407188842445e-20	3.33734672508625	0.292	0.035	4.82961347641932e-16	Ast_593	ENSG00000266964
5.86626844317202e-20	3.59112543860302	0.271	0.03	1.15448162961625e-15	Ast_593	ENSG00000124942
6.44306228448339e-20	3.29517215373122	0.375	0.059	1.26799465758633e-15	Ast_593	ENSG00000115902
9.68385595109019e-20	3.48860587931793	0.333	0.047	1.90578285117455e-15	Ast_593	ENSG00000145832
1.03214693125807e-19	3.59740737633924	0.25	0.026	2.03126516071588e-15	Ast_593	ENSG00000129151
2.45670809978065e-19	2.66282840180723	0.312	0.041	4.83480154036831e-15	Ast_593	ENSG00000113721
2.55708528785678e-19	8.55976730492666	0.042	0	5.03234384650214e-15	Ast_593	ENSG00000139626
2.60260930418132e-19	2.3064683091156	0.542	0.122	5.12193511062885e-15	Ast_593	ENSG00000143603
2.75205404818884e-19	4.34673712155977	0.188	0.015	5.41604236683564e-15	Ast_593	ENSG00000196189
2.76222632785756e-19	2.51468556162849	0.458	0.084	5.43606141322368e-15	Ast_593	ENSG00000104313
3.58623711749852e-19	4.1703172329336	0.208	0.019	7.05771464723709e-15	Ast_593	ENSG00000110090
4.10091413631414e-19	3.22616418257909	0.375	0.061	8.07059902026622e-15	Ast_593	ENSG00000166839
4.96029398146512e-19	3.64448571810661	0.417	0.079	9.76185855552335e-15	Ast_593	ENSG00000176165
5.00390654612785e-19	4.3093614545386	0.146	0.009	9.8476880827796e-15	Ast_593	ENSG00000149782
5.52963549573788e-19	1.79107845934487	0.958	0.39	1.08823226556122e-14	Ast_593	ENSG00000183580
5.75504856211355e-19	3.97127079606695	0.292	0.038	1.13259355702395e-14	Ast_593	ENSG00000126016
5.88370885957657e-19	2.41762323377126	0.729	0.227	1.15791390356467e-14	Ast_593	ENSG00000165478
6.25302985062393e-19	3.70941939127207	0.292	0.038	1.23059627460279e-14	Ast_593	ENSG00000196704
8.58569023084824e-19	2.49381955464428	0.625	0.176	1.68966383743093e-14	Ast_593	ENSG00000129116
1.13037291280449e-18	1.71410379877666	1	0.903	2.22457389239923e-14	Ast_593	ENSG00000185565
1.57186492250159e-18	3.59085824106719	0.25	0.028	3.09343016748313e-14	Ast_593	ENSG00000187527
1.69014939669398e-18	3.91306273732682	0.354	0.057	3.32621401269375e-14	Ast_593	ENSG00000164877
3.47141213684052e-18	2.77496356018435	0.667	0.216	6.83173908530213e-14	Ast_593	ENSG00000153904
3.85314987602792e-18	1.70103960386141	0.979	0.772	7.58299895602294e-14	Ast_593	ENSG00000179915
4.16122010695691e-18	2.44064582276122	0.812	0.306	8.18928117049121e-14	Ast_593	ENSG00000116117
4.51730562347132e-18	1.82828073065584	0.771	0.286	8.89005746699155e-14	Ast_593	ENSG00000147408
4.78237412068526e-18	3.61046033514192	0.312	0.045	9.4117122695086e-14	Ast_593	ENSG00000092820
5.16857895756008e-18	2.56879004061783	0.896	0.5	1.01717633884782e-13	Ast_593	ENSG00000166165
5.81780985824923e-18	2.08152837023311	0.938	0.527	1.14494498010345e-13	Ast_593	ENSG00000163288
6.58776370855984e-18	4.91868753729096	0.125	0.007	1.29647189784458e-13	Ast_593	ENSG00000164976
9.17430390697909e-18	6.46527781159318	0.125	0.007	1.80550300889348e-13	Ast_593	ENSG00000133048
9.77476096029241e-18	1.73101612695344	0.896	0.36	1.92367295698555e-13	Ast_593	ENSG00000182050
1.55902685285711e-17	2.69980564789792	0.25	0.029	3.06816484642279e-13	Ast_593	ENSG00000148482
1.71048954477097e-17	4.78207159066545	0.146	0.01	3.36624342410928e-13	Ast_593	ENSG00000112333
1.96296196356209e-17	1.95331580573572	0.979	0.829	3.86310914429019e-13	Ast_593	ENSG00000182667
2.49638858391158e-17	3.94546182131388	0.146	0.01	4.91289273313799e-13	Ast_593	ENSG00000167543
3.03329985832795e-17	2.36950370799404	0.354	0.06	5.9695341211894e-13	Ast_593	ENSG00000196660
4.44507623924151e-17	2.45432787873338	0.604	0.173	8.74791003882729e-13	Ast_593	ENSG00000105854
4.66878019272891e-17	3.73256074619973	0.229	0.026	9.18815941929049e-13	Ast_593	ENSG00000132361
5.23004524856491e-17	3.35467066440491	0.312	0.048	1.02927290491757e-12	Ast_593	ENSG00000172201
6.77972244204891e-17	2.50680891638902	0.646	0.22	1.33424937659522e-12	Ast_593	ENSG00000148660
7.00188554243948e-17	2.27053301853558	0.833	0.396	1.37797107475209e-12	Ast_593	ENSG00000158467
7.04353154632829e-17	3.84101960909821	0.25	0.032	1.38616700831741e-12	Ast_593	ENSG00000215440
1.32987979253292e-16	3.24954828966185	0.375	0.069	2.61720343170479e-12	Ast_593	ENSG00000134824
1.45754388382432e-16	2.51390864251395	0.458	0.103	2.86844636336626e-12	Ast_593	ENSG00000204128
2.1142341947586e-16	0.5726240037276	0.792	0.219	4.16081289528493e-12	Ast_593	ENSG00000110693
2.20877426027544e-16	3.90322263801915	0.167	0.014	4.34686774422206e-12	Ast_593	ENSG00000167107
2.55736841116098e-16	3.52556700319469	0.146	0.011	5.03290103316481e-12	Ast_593	ENSG00000025423
2.97593510130297e-16	3.32924034556985	0.458	0.107	5.85664027936425e-12	Ast_593	ENSG00000137285
3.68814997502099e-16	4.15580754346225	0.25	0.033	7.2582791508413e-12	Ast_593	ENSG00000211448
3.80562258748343e-16	3.08752395185671	0.354	0.064	7.48946525216739e-12	Ast_593	ENSG00000138685
3.84620906249802e-16	2.57474589921508	0.312	0.048	7.5693394349961e-12	Ast_593	ENSG00000114698
3.99102782529645e-16	3.92450444831408	0.229	0.028	7.85434276018342e-12	Ast_593	ENSG00000102878
4.64759961016902e-16	2.27661358936252	0.604	0.17	9.14647603281264e-12	Ast_593	ENSG00000198963
4.92955121298305e-16	6.27656685167307	0.062	0.002	9.70135678715063e-12	Ast_593	ENSG00000159423
5.00513789657767e-16	4.10696116355064	0.188	0.018	9.85011138046486e-12	Ast_593	ENSG00000285283
5.41507749323284e-16	3.37106669122616	0.333	0.059	1.06568725066822e-11	Ast_593	ENSG00000169439
5.73528533328034e-16	4.33646453225772	0.125	0.008	1.12870415358957e-11	Ast_593	ENSG00000115257
5.92359495911981e-16	1.81017895411188	0.396	0.074	1.16576348795478e-11	Ast_593	ENSG00000135063
8.01431975474268e-16	2.31457874136583	0.833	0.462	1.57721812773336e-11	Ast_593	ENSG00000134982
9.18512182135537e-16	2.90933038780606	0.354	0.066	1.80763197444274e-11	Ast_593	ENSG00000166123
9.75483713256709e-16	3.4227152120108	0.271	0.039	1.9197519476892e-11	Ast_593	ENSG00000079931
9.93987451708705e-16	2.16788239881618	0.75	0.282	1.95616730496273e-11	Ast_593	ENSG00000105894
1.10249860754889e-15	1.54720077001049	0.875	0.384	2.16971725965622e-11	Ast_593	ENSG00000197442
1.31802855848264e-15	3.15404037439211	0.562	0.169	2.59388020309384e-11	Ast_593	ENSG00000141639
1.42038901227415e-15	2.84124105088186	0.625	0.217	2.79532557615552e-11	Ast_593	ENSG00000134376
1.45737633189307e-15	2.67945405372176	0.458	0.105	2.86811662116555e-11	Ast_593	ENSG00000132692
1.77268615297674e-15	3.43408400916323	0.229	0.028	3.48864634905823e-11	Ast_593	ENSG00000165458
1.86321625704689e-15	4.68937358141271	0.125	0.008	3.66680959386827e-11	Ast_593	ENSG00000154319
2.41026523163519e-15	2.24143742036129	0.792	0.394	4.74340197585805e-11	Ast_593	ENSG00000099204
2.70930448016599e-15	3.85919853815286	0.188	0.02	5.33191121696667e-11	Ast_593	ENSG00000160972
2.77461697956938e-15	2.22907795012254	0.625	0.198	5.46044621579254e-11	Ast_593	ENSG00000158966
3.0463516053673e-15	2.89465187450294	0.25	0.034	5.99521995936284e-11	Ast_593	ENSG00000196924
3.43275543497392e-15	2.48872545701803	0.417	0.092	6.75566269602867e-11	Ast_593	ENSG00000152952
3.78742604664414e-15	4.13526504971486	0.167	0.016	7.45365445979566e-11	Ast_593	ENSG00000118292
4.04382694331731e-15	2.00773202262301	0.875	0.489	7.95825142444846e-11	Ast_593	ENSG00000095637
4.30105441225315e-15	3.73296967447714	0.25	0.035	8.46447508331419e-11	Ast_593	ENSG00000256463
4.52210697656617e-15	9.66721982330267	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000267618
4.52210697656617e-15	9.66721982330267	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000185264
4.52210697656617e-15	9.38802765944091	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000284341
4.52210697656617e-15	9.1096235200854	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000144130
4.52210697656617e-15	8.99025036212153	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000213699
4.52210697656617e-15	8.77953997000683	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000259132
4.52210697656617e-15	8.66796364551982	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000187642
4.52210697656617e-15	8.66796364551982	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000189280
4.52210697656617e-15	8.66796364551982	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000176402
4.52210697656617e-15	8.5138393291573	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000197416
4.52210697656617e-15	8.3978287759831	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000198844
4.52210697656617e-15	8.32723918486706	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000131142
4.52210697656617e-15	8.04056990327639	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000151475
4.52210697656617e-15	7.60207502543463	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000284934
4.52210697656617e-15	7.54982274050154	0.021	0	8.89950652988222e-11	Ast_593	ENSG00000142627
4.79877310920076e-15	3.37480389959426	0.188	0.02	9.4439854789071e-11	Ast_593	ENSG00000132481
4.86431308871455e-15	3.70743426107591	0.208	0.024	9.57296815859023e-11	Ast_593	ENSG00000205364
6.8651307620526e-15	4.06721994401806	0.167	0.016	1.35105773397195e-10	Ast_593	ENSG00000157833
6.92176942518269e-15	2.63717975850121	0.542	0.157	1.36220422287595e-10	Ast_593	ENSG00000103260
8.07338912168421e-15	3.04440818265199	0.25	0.035	1.58884297914745e-10	Ast_593	ENSG00000128849
8.87640794559676e-15	3.84413340002499	0.146	0.012	1.74687708369344e-10	Ast_593	ENSG00000068976
9.65603531231568e-15	3.45971840333557	0.208	0.025	1.90030774946373e-10	Ast_593	ENSG00000185340
1.1369579914216e-14	1.80973657426429	0.875	0.417	2.23753332711771e-10	Ast_593	ENSG00000185532
1.72575141634051e-14	3.80593741173731	0.229	0.031	3.39627878735812e-10	Ast_593	ENSG00000168077
1.92834144373798e-14	1.907285082306	0.583	0.184	3.79497596127635e-10	Ast_593	ENSG00000075420
1.96929818707886e-14	3.80151012787573	0.25	0.037	3.8755788321712e-10	Ast_593	ENSG00000007372
2.26511541746653e-14	2.37497223558076	0.604	0.208	4.45774714157413e-10	Ast_593	ENSG00000164066
2.43636936766527e-14	2.15407030817808	0.312	0.054	4.79477491556524e-10	Ast_593	ENSG00000091409
2.53222189793555e-14	2.52538813609286	0.417	0.094	4.98341269513717e-10	Ast_593	ENSG00000154856
2.97504463149963e-14	2.18392243458252	0.562	0.168	5.85488783479126e-10	Ast_593	ENSG00000262655
3.00328629152729e-14	4.58840056856046	0.062	0.002	5.9104674217257e-10	Ast_593	ENSG00000176076
