myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.702	1.21406886647054	0.404	3.5982924237233	0.46	0.074	Astrocytes	ENSG00000115266
0.702	1.23032201552203	0.404	3.19715176698796	0.488	0.109	Astrocytes	ENSG00000072778
0.701	1.36092092420515	0.402	5.8661998197957	0.412	0.011	Astrocytes	ENSG00000144908
0.701	1.23718140544862	0.402	4.84874539173823	0.426	0.028	Astrocytes	ENSG00000166839
0.701	1.13389949944111	0.402	2.53542968188084	0.536	0.176	Astrocytes	ENSG00000131626
1	4.55164639492788	1	6.63663288174241	1	0.376	Choroid plexus epithelial cells	ENSG00000083067
1	3.78941728110584	1	6.39532724044896	1	0.182	Choroid plexus epithelial cells	ENSG00000250305
1	4.38301481554895	1	9.2370170412806	1	0.032	Choroid plexus epithelial cells	ENSG00000113494
1	3.84660729723592	1	12.2320462273774	1	0.003	Choroid plexus epithelial cells	ENSG00000159212
0.999	3.00703745120474	0.998	7.63919630382957	1	0.022	Choroid plexus epithelial cells	ENSG00000146411
0.999	3.42391415727875	0.998	8.66657469586625	1	0.015	Choroid plexus epithelial cells	ENSG00000188039
0.999	2.67271090820068	0.998	8.56883304358778	1	0.006	Choroid plexus epithelial cells	ENSG00000187889
0.998	3.50451167938815	0.996	6.68884653854296	1	0.031	Choroid plexus epithelial cells	ENSG00000163694
0.998	2.89662319976227	0.996	5.95661075189865	1	0.088	Choroid plexus epithelial cells	ENSG00000171724
0.995	2.66105813813013	0.99	4.28372815041574	1	0.4	Choroid plexus epithelial cells	ENSG00000158467
0.995	2.59272245560005	0.99	5.35110823884615	1	0.088	Choroid plexus epithelial cells	ENSG00000140090
0.994	4.27637847539468	0.988	6.86851656781691	1	0.177	Choroid plexus epithelial cells	ENSG00000179603
0.993	2.97962180968401	0.986	5.17740332387351	1	0.168	Choroid plexus epithelial cells	ENSG00000112419
0.993	4.23426162739859	0.986	6.40744193286281	1	0.028	Choroid plexus epithelial cells	ENSG00000118271
0.993	2.93277599400149	0.986	5.9025469412635	1	0.053	Choroid plexus epithelial cells	ENSG00000188596
0.992	2.9432599848708	0.984	5.23310851733676	1	0.165	Choroid plexus epithelial cells	ENSG00000107242
0.992	2.58598362774818	0.984	4.03241012696749	1	0.37	Choroid plexus epithelial cells	ENSG00000109686
0.99	2.78163910404167	0.98	4.37911540503985	1	0.32	Choroid plexus epithelial cells	ENSG00000121440
0.99	2.6244864777614	0.98	4.14054286727217	1	0.496	Choroid plexus epithelial cells	ENSG00000198648
0.989	2.69919811723053	0.978	5.01416333377352	1	0.06	Choroid plexus epithelial cells	ENSG00000163453
0.986	1.97500575394164	0.972	4.398824278379	1	0.103	Choroid plexus epithelial cells	ENSG00000152582
0.986	2.3251477585668	0.972	4.42247515036176	1	0.128	Choroid plexus epithelial cells	ENSG00000130413
0.985	2.1635352323609	0.97	4.4668720617595	1	0.135	Choroid plexus epithelial cells	ENSG00000115423
0.983	2.23170386484459	0.966	3.8101039944328	1	0.35	Choroid plexus epithelial cells	ENSG00000183354
0.983	2.56696682533277	0.966	4.70233910969208	1	0.164	Choroid plexus epithelial cells	ENSG00000111249
0.98	2.51652324621582	0.96	3.77471704976222	1	0.56	Choroid plexus epithelial cells	ENSG00000144724
0.98	1.97677875108394	0.96	3.70960339575623	1	0.237	Choroid plexus epithelial cells	ENSG00000163947
0.978	2.35170207811785	0.956	3.63230921796992	1	0.491	Choroid plexus epithelial cells	ENSG00000144290
0.977	2.27196241918217	0.954	3.8641706060896	1	0.301	Choroid plexus epithelial cells	ENSG00000168575
0.977	2.5441901949751	0.954	4.0567111753621	1	0.295	Choroid plexus epithelial cells	ENSG00000180287
0.976	1.89313037199001	0.952	3.40542006146178	1	0.351	Choroid plexus epithelial cells	ENSG00000178234
0.976	2.13992410207848	0.952	3.48292764127382	1	0.317	Choroid plexus epithelial cells	ENSG00000178425
0.974	2.18623841602865	0.948	3.93638984280154	1	0.246	Choroid plexus epithelial cells	ENSG00000109689
0.974	2.09593457224169	0.948	3.42664210890038	1	0.407	Choroid plexus epithelial cells	ENSG00000144893
0.971	2.46153264726604	0.942	4.22477380187066	1	0.191	Choroid plexus epithelial cells	ENSG00000144366
0.966	2.91009437473617	0.932	8.35626494288444	0.933	0.012	Choroid plexus epithelial cells	ENSG00000169071
0.966	3.50013323701182	0.932	9.28221278537957	0.933	0.009	Choroid plexus epithelial cells	ENSG00000164707
0.966	1.95993306082439	0.932	3.06892614731378	1	0.606	Choroid plexus epithelial cells	ENSG00000102804
0.966	1.96883320086246	0.932	9.5232531592379	0.933	0.001	Choroid plexus epithelial cells	ENSG00000111199
0.966	2.73452181419227	0.932	10.1570190915341	0.933	0.003	Choroid plexus epithelial cells	ENSG00000198691
0.966	1.30898529146425	0.932	2.00050516157652	1	0.834	Choroid plexus epithelial cells	ENSG00000075151
