p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
5.08680074706487e-89	6.46124323312344	0.053	0.001	1.08058908269899e-84	N4:First pigment spot cells_72	bf8-1175
1.35137106199509e-88	5.32500928861222	0.088	0.003	2.87071754699616e-84	N4:First pigment spot cells_72	bf1-86
1.6791966039254e-88	4.29725320955008	0.182	0.017	3.56711734571874e-84	N4:First pigment spot cells_72	bf2-1067
2.81366509482817e-88	1.87993385850758	0.937	0.655	5.97706876094347e-84	N4:First pigment spot cells_72	bf12-662
7.60150477662153e-88	3.47146345469096	0.254	0.034	1.61478765969771e-83	N4:First pigment spot cells_72	bf5-339
3.5002872433911e-87	1.06695655011001	0.984	0.889	7.43566019113571e-83	N4:First pigment spot cells_72	bf9-719
1.05866352607512e-86	3.22708365469872	0.307	0.05	2.24891892844138e-82	N4:First pigment spot cells_72	bf13-505
1.10075841362355e-86	0.947450697604395	0.997	0.927	2.33834109806051e-82	N4:First pigment spot cells_72	bf1620-695
4.90010812765748e-85	2.69830639697438	0.42	0.094	1.04092996955828e-80	N4:First pigment spot cells_72	bf8-1156
1.76317557609838e-84	2.91320657846679	0.238	0.03	3.74551387630578e-80	N4:First pigment spot cells_72	bf8-409
1.04406405349858e-83	3.81953213579047	0.226	0.028	2.21790526884703e-79	N4:First pigment spot cells_72	bf8-1266
2.79629428310015e-81	3.70142692399501	0.179	0.018	5.94016794558964e-77	N4:First pigment spot cells_72	bf9-684
4.60182486957539e-81	2.23546093181848	0.514	0.142	9.77565657043901e-77	N4:First pigment spot cells_72	bf14-176
6.30824558844598e-81	9.15660292531703	0.041	0	1.34006061035358e-76	N4:First pigment spot cells_72	bf8-808
1.07587216803934e-80	0.774542193079665	1	0.983	2.28547524656597e-76	N4:First pigment spot cells_72	bf17-508
3.20147367927395e-80	2.85845196803065	0.245	0.034	6.80089053688164e-76	N4:First pigment spot cells_72	bf1620-885
7.7991688253693e-80	3.16665186717845	0.263	0.04	1.6567774335732e-75	N4:First pigment spot cells_72	bf9-139
9.85745328420941e-80	9.47840368380977	0.034	0	2.0940188011646e-75	N4:First pigment spot cells_72	bf2-1437
6.37941577775196e-79	3.90278033840887	0.138	0.011	1.35517929366785e-74	N4:First pigment spot cells_72	bf15-894
7.74429567191592e-79	1.4738200692742	0.931	0.692	1.6451207295851e-74	N4:First pigment spot cells_72	bf4-695
1.05671912749019e-78	2.07334199831735	0.571	0.175	2.24478844252741e-74	N4:First pigment spot cells_72	bf8-474
1.26613532579158e-78	0.933879063870076	0.997	0.932	2.68965127257906e-74	N4:First pigment spot cells_72	bf8-1058
3.11798615392385e-78	2.11626119032499	0.386	0.082	6.62353798678043e-74	N4:First pigment spot cells_72	bf7-749
7.73858924412807e-78	2.53011377419627	0.266	0.041	1.64390851313013e-73	N4:First pigment spot cells_72	bf10-375
1.48139665019801e-77	2.04051984135699	0.602	0.199	3.14693090401564e-73	N4:First pigment spot cells_72	bf2-891
1.85054401649352e-77	4.47829812104723	0.103	0.006	3.93111065423718e-73	N4:First pigment spot cells_72	bf1-498
4.16662319243729e-77	2.47255911186667	0.417	0.099	8.85115764769453e-73	N4:First pigment spot cells_72	bf2-801
2.34237917284931e-76	1.70899629607725	0.743	0.3	4.97591607688379e-72	N4:First pigment spot cells_72	bf19-91
6.37852533094215e-76	5.93679009800617	0.066	0.002	1.35499013605204e-71	N4:First pigment spot cells_72	bf12-220
6.7608500111473e-76	6.01484426493236	0.047	0.001	1.43620736786802e-71	N4:First pigment spot cells_72	bf12-379
1.06573113817671e-75	5.47848228982495	0.1	0.006	2.26393265682878e-71	N4:First pigment spot cells_72	bf3-622
1.27433961774763e-74	1.49602833626606	0.878	0.458	2.70707964998128e-70	N4:First pigment spot cells_72	bf11-783
2.01029266412171e-74	3.25333565373931	0.339	0.07	4.27046470639375e-70	N4:First pigment spot cells_72	bf2-637
4.06261679963789e-74	2.17617888510142	0.552	0.173	8.63021686747077e-70	N4:First pigment spot cells_72	bf1-1332
1.95104151438142e-73	4.97182507223466	0.069	0.002	4.14459748900045e-69	N4:First pigment spot cells_72	bf4-1524
5.99808189432229e-73	4.57890154374629	0.082	0.003	1.27417253681088e-68	N4:First pigment spot cells_72	bf9-835
3.07377175500242e-72	2.08282374937519	0.295	0.051	6.52961333915165e-68	N4:First pigment spot cells_72	bf7-876
2.12208557554364e-71	3.91509118791748	0.141	0.013	4.50794638812735e-67	N4:First pigment spot cells_72	bf1-195
1.4260935710578e-70	1.14360573066498	0.984	0.857	3.02945057299808e-66	N4:First pigment spot cells_72	bf12-1009
2.48085908920681e-70	3.46477199745101	0.15	0.015	5.27008896320203e-66	N4:First pigment spot cells_72	bf1-690
1.94257245862358e-69	1.01057519054265	0.984	0.89	4.12660667385407e-65	N4:First pigment spot cells_72	bf7-426
3.47263115759526e-69	0.65247527769359	0.997	0.998	7.37691036807961e-65	N4:First pigment spot cells_72	bf15-564
1.36305107101534e-68	0.74183683718619	0.994	0.951	2.89552939015789e-64	N4:First pigment spot cells_72	bf4-857
1.52987737122442e-68	1.42380088892301	0.862	0.581	3.24991849969204e-64	N4:First pigment spot cells_72	bf1620-446
1.1335381060017e-67	2.0023586650029	0.909	0.685	2.40797499857942e-63	N4:First pigment spot cells_72	bf8-694
1.48647394713073e-67	2.65107782304767	0.257	0.043	3.15771660588981e-63	N4:First pigment spot cells_72	bf19-762
3.13927790535937e-67	1.94640845914648	0.508	0.154	6.66876805435491e-63	N4:First pigment spot cells_72	bf3-597
4.11255485327916e-67	3.01136575455254	0.251	0.042	8.73630027482091e-63	N4:First pigment spot cells_72	bf1620-635
7.17969483088202e-67	2.54027034027841	0.31	0.062	1.52518257292427e-62	N4:First pigment spot cells_72	bf17-496
9.7743109816513e-67	2.69171025161471	0.216	0.031	2.07635688183219e-62	N4:First pigment spot cells_72	bf2-1974
2.37041469135872e-66	2.69473530690982	0.282	0.053	5.03547192885334e-62	N4:First pigment spot cells_72	bf8-929
5.34341259314786e-66	0.846344964255852	1	0.935	1.1351011371624e-61	N4:First pigment spot cells_72	bf13-743
7.22050596241228e-66	3.48300524143597	0.129	0.011	1.53385208159524e-61	N4:First pigment spot cells_72	bf1-1351
1.1135683053464e-65	3.5181951989267	0.176	0.022	2.36555315104737e-61	N4:First pigment spot cells_72	bf5-770
2.90665478768066e-65	2.06553316561313	0.52	0.17	6.17460676547002e-61	N4:First pigment spot cells_72	bf8-280
2.95891820231937e-64	2.76131499664399	0.282	0.055	6.28562993718704e-60	N4:First pigment spot cells_72	bf4-1421
3.2655751242014e-64	3.33772116028561	0.254	0.045	6.93706123634103e-60	N4:First pigment spot cells_72	bf5-297
6.76115939777181e-64	1.30412090538267	0.9	0.624	1.43627309086867e-59	N4:First pigment spot cells_72	bf19-16
7.40997130554392e-64	0.688221936432046	0.994	0.959	1.57410020443669e-59	N4:First pigment spot cells_72	bf4-1166
9.14023634017005e-64	5.83699354802052	0.05	0.001	1.94166040574232e-59	N4:First pigment spot cells_72	bf3-1136
5.27981499928722e-63	4.78296836603218	0.085	0.005	1.12159110029858e-58	N4:First pigment spot cells_72	bf8-804
1.1288876419931e-62	0.55917405607498	1	1	2.39809601788595e-58	N4:First pigment spot cells_72	bf12-241
