myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.864	0.856383138926429	0.728	1.2503841001056	1	0.904	N4:DiMes Cyp26-2- cells_66	bf18-183
0.805	0.826194123766119	0.61	1.25701105680338	0.992	0.736	N4:DiMes Cyp26-2- cells_66	bf2-936
0.775	0.93798733622666	0.55	1.79891771490881	0.778	0.28	N4:DiMes Cyp26-2- cells_66	bf2-1755
0.772	1.15980729280879	0.544	3.58756021776171	0.604	0.078	N4:DiMes Cyp26-2- cells_66	bf5-653
0.769	0.693688138753367	0.538	1.04477147646123	0.992	0.81	N4:DiMes Cyp26-2- cells_66	bf8-623
0.764	0.663901281146889	0.528	1.0243459588785	0.982	0.764	N4:DiMes Cyp26-2- cells_66	bf2-943
0.744	0.504690519933553	0.488	0.731650151035552	1	0.936	N4:DiMes Cyp26-2- cells_66	bf1-1104
0.738	0.776390519474007	0.476	1.39779577377198	0.794	0.411	N4:DiMes Cyp26-2- cells_66	bf15-70
0.738	0.575682276337445	0.476	0.921466011709278	0.959	0.843	N4:DiMes Cyp26-2- cells_66	bf10-519
0.736	0.770421663853403	0.472	1.63056253784067	0.714	0.309	N4:DiMes Cyp26-2- cells_66	bf1-458
0.735	0.796219823399889	0.47	1.44619260027852	0.804	0.496	N4:DiMes Cyp26-2- cells_66	bf3-457
0.732	0.985639873108313	0.464	2.65196735323947	0.561	0.114	N4:DiMes Cyp26-2- cells_66	bf7-991
0.731	0.770019539566147	0.462	1.56347349832108	0.698	0.265	N4:DiMes Cyp26-2- cells_66	bf3-259
0.729	0.843256061366269	0.458	2.09617831444918	0.633	0.242	N4:DiMes Cyp26-2- cells_66	bf1620-299
0.728	0.484738254211559	0.456	0.751580775415632	0.986	0.812	N4:DiMes Cyp26-2- cells_66	bf2-1628
0.723	0.276145832082055	0.446	0.407091516747603	1	0.998	N4:DiMes Cyp26-2- cells_66	bf3-1245
0.718	0.848788125838672	0.436	1.88388018010941	0.6	0.178	N4:DiMes Cyp26-2- cells_66	bf3-1919
0.71	0.294286247084006	0.42	0.439381895792032	1	0.986	N4:DiMes Cyp26-2- cells_66	bf9-1245
0.97	1.97419076051971	0.94	3.16878323222645	1	0.418	N4:Anterior floor plate cells_55	bf9-808
0.964	2.25445729377694	0.928	3.65451040768133	0.99	0.335	N4:Anterior floor plate cells_55	bf17-831
0.953	2.04164870906512	0.906	3.84582952031792	0.969	0.125	N4:Anterior floor plate cells_55	bf1620-1656
0.921	1.43391462433393	0.842	2.17193299847915	1	0.558	N4:Anterior floor plate cells_55	bf5-780
0.913	1.63592808678677	0.826	3.13554460576765	0.924	0.212	N4:Anterior floor plate cells_55	bf3-1143
0.912	1.0694716794404	0.824	1.66216258339782	0.994	0.812	N4:Anterior floor plate cells_55	bf2-25
0.904	1.61840797055421	0.808	2.947417122656	0.929	0.342	N4:Anterior floor plate cells_55	bf2-475
0.899	1.7263167182374	0.798	3.84622011252809	0.86	0.112	N4:Anterior floor plate cells_55	bf18-1006
0.892	1.824808552851	0.784	4.60472832444446	0.819	0.049	N4:Anterior floor plate cells_55	bf5-781
0.881	1.38917604655776	0.762	2.4398687683917	0.942	0.424	N4:Anterior floor plate cells_55	bf1-1068
0.874	1.37185878070424	0.748	2.68728644655138	0.891	0.284	N4:Anterior floor plate cells_55	bf12-1161
0.867	1.42798354590301	0.734	2.82965771661181	0.863	0.338	N4:Anterior floor plate cells_55	bf10-166
0.865	1.28823091322184	0.73	2.51151476401404	0.885	0.262	N4:Anterior floor plate cells_55	bf5-756
0.859	1.31733038007815	0.718	2.64808269610394	0.86	0.266	N4:Anterior floor plate cells_55	bf7-467
0.851	1.2086388890512	0.702	2.36235632504142	0.886	0.303	N4:Anterior floor plate cells_55	bf18-367
0.846	1.1175756483128	0.692	2.02109481658368	0.92	0.439	N4:Anterior floor plate cells_55	bf11-783
0.842	0.858850439735715	0.684	1.41875868995208	0.962	0.759	N4:Anterior floor plate cells_55	bf1-468
0.833	1.37966200745702	0.666	3.26203402494949	0.755	0.138	N4:Anterior floor plate cells_55	bf7-13
0.83	1.31139447031194	0.66	4.055250686022	0.706	0.066	N4:Anterior floor plate cells_55	bf7-15
0.83	1.20212149874152	0.66	2.5690913889593	0.809	0.246	N4:Anterior floor plate cells_55	bf6-1208
0.827	0.714628928444639	0.654	1.11144402599072	0.99	0.918	N4:Anterior floor plate cells_55	bf1-1827
0.813	0.957374786950695	0.626	1.79824832016095	0.872	0.434	N4:Anterior floor plate cells_55	bf14-633
0.811	1.89952615544262	0.622	4.09219342094844	0.671	0.067	N4:Anterior floor plate cells_55	bf11-860
0.807	0.902004400073581	0.614	1.52405936122394	0.942	0.544	N4:Anterior floor plate cells_55	bf1620-865
0.806	1.26353700042947	0.612	2.89504435682339	0.706	0.131	N4:Anterior floor plate cells_55	bf2-720
0.799	0.926292890313473	0.598	1.53795826484155	0.921	0.657	N4:Anterior floor plate cells_55	bf19-354
0.798	1.12429888880069	0.596	2.82563391651375	0.703	0.15	N4:Anterior floor plate cells_55	bf1-1592
0.797	1.2553125416464	0.594	2.98354461867059	0.706	0.168	N4:Anterior floor plate cells_55	bf8-195
0.797	1.01461655231538	0.594	2.20756838321947	0.778	0.281	N4:Anterior floor plate cells_55	bf19-91
0.789	0.419525016844301	0.578	0.610820315468473	1	0.999	N4:Anterior floor plate cells_55	bf9-846
0.789	1.01813732887812	0.578	2.02892455190704	0.794	0.347	N4:Anterior floor plate cells_55	bf3-945
0.785	0.985749098103238	0.57	2.02692038883635	0.78	0.341	N4:Anterior floor plate cells_55	bf3-206
0.785	0.919576983235301	0.57	1.74043435915095	0.729	0.161	N4:Anterior floor plate cells_55	bf3-1891
0.783	0.627906358782539	0.566	0.917856726569761	1	0.902	N4:Anterior floor plate cells_55	bf18-183
0.777	0.888721474140524	0.554	1.61186925199005	0.848	0.487	N4:Anterior floor plate cells_55	bf3-457
0.772	1.0692072911602	0.544	2.68244888006764	0.665	0.18	N4:Anterior floor plate cells_55	bf19-506
0.768	0.657539787855789	0.536	1.08998162031041	0.94	0.775	N4:Anterior floor plate cells_55	bf1-1480
0.765	0.589221835149011	0.53	0.902912429598086	0.991	0.786	N4:Anterior floor plate cells_55	bf15-458
0.762	0.792995834490606	0.524	1.42301041770463	0.86	0.457	N4:Anterior floor plate cells_55	bf6-748
0.762	0.980804383887739	0.524	2.01381911825452	0.73	0.299	N4:Anterior floor plate cells_55	bf5-539
