p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
8.52668261961548e-143	4.94443783509289	0.277	0.005	1.46522514135472e-138	Astrocytes	MSTRG.19611
7.29777260802454e-141	3.87501995282449	0.648	0.124	1.25404924496294e-136	Astrocytes	MSTRG.12102
2.98337927610447e-138	4.06203434400754	0.642	0.129	5.12663894805792e-134	Astrocytes	MSTRG.19436
7.71436538961933e-137	3.33153386455657	0.485	0.053	1.32563654855219e-132	Astrocytes	MSTRG.2747
4.06046215308058e-135	2.3739581854973	0.437	0.04	6.97749816385366e-131	Astrocytes	MSTRG.7587
3.07105151943091e-133	5.74533729196098	0.238	0.002	5.27729493099008e-129	Astrocytes	MSTRG.8986
5.25243627825238e-133	3.59081512075218	0.386	0.027	9.02578650054889e-129	Astrocytes	MSTRG.1506
8.0689214577916e-131	4.13259177214688	0.325	0.016	1.38656346330691e-126	Astrocytes	MSTRG.8627
1.0432752124539e-129	3.61871437982282	0.482	0.06	1.79276412508079e-125	Astrocytes	MSTRG.7501
4.27922207225396e-129	2.95591189367971	0.581	0.089	7.35341520896121e-125	Astrocytes	MSTRG.2341
5.98779898452318e-129	3.72355826059414	0.515	0.072	1.02894337750046e-124	Astrocytes	MSTRG.15489
1.10427805718246e-128	3.3495913836924	0.732	0.199	1.89759141346234e-124	Astrocytes	MSTRG.6543
3.92651259657688e-128	4.48896596547507	0.422	0.042	6.7473192459577e-124	Astrocytes	MSTRG.1256
1.10288750040421e-127	4.05594691298115	0.47	0.056	1.89520188069459e-123	Astrocytes	MSTRG.9505
2.49952280865062e-127	3.22046748588941	0.352	0.022	4.29517999438522e-123	Astrocytes	MSTRG.8834
1.87503401473718e-126	5.20140219130827	0.355	0.025	3.22205845092437e-122	Astrocytes	MSTRG.11114
6.42585439534886e-125	3.73570365859836	0.837	0.362	1.10421881929675e-120	Astrocytes	MSTRG.12379
1.63430623740792e-122	3.27334154328038	0.401	0.036	2.80839183836178e-118	Astrocytes	MSTRG.8768
5.32632332103488e-121	2.77892033818232	0.952	0.532	9.15275399486634e-117	Astrocytes	MSTRG.13048
1.03997442099661e-120	3.81480057168601	0.569	0.106	1.78709204504057e-116	Astrocytes	MSTRG.3724
9.26939689100627e-120	3.30001301096016	0.611	0.128	1.59285316175052e-115	Astrocytes	MSTRG.8915
1.72237089925086e-116	3.88412854932982	0.47	0.063	2.95972215327268e-112	Astrocytes	MSTRG.14275
7.16984676524714e-116	3.05645374191543	0.593	0.114	1.23206646814007e-111	Astrocytes	MSTRG.2985
3.42054229287183e-115	3.90955116830138	0.437	0.054	5.87785987607095e-111	Astrocytes	MSTRG.6955
5.21765287923967e-114	3.23009997123866	0.596	0.116	8.96601470768544e-110	Astrocytes	MSTRG.42
1.13047389972581e-112	3.87610435901927	0.355	0.031	1.94260634928884e-108	Astrocytes	MSTRG.18129
4.82195208620246e-112	4.47718012861595	0.301	0.018	8.28604246493031e-108	Astrocytes	MSTRG.835
1.02106965637135e-111	3.99255806771074	0.31	0.02	1.75460609750853e-107	Astrocytes	MSTRG.11223
3.7834232363611e-110	3.31446360058023	0.44	0.056	6.50143448936292e-106	Astrocytes	MSTRG.5976
5.00519965834677e-110	4.43325858474101	0.262	0.011	8.60093509290309e-106	Astrocytes	MSTRG.8498
8.18172319194221e-110	3.60661718738627	0.395	0.043	1.40594731330335e-105	Astrocytes	MSTRG.8131
1.48144580230283e-107	3.98447800965303	0.328	0.027	2.54571646667719e-103	Astrocytes	MSTRG.11217
2.12756341056743e-107	2.7436052215625	0.771	0.275	3.65600496471908e-103	Astrocytes	MSTRG.14902
2.81049258576266e-107	3.60608398559949	0.386	0.042	4.82955045937456e-103	Astrocytes	MSTRG.6305
1.25430764393908e-105	3.54139397608817	0.602	0.148	2.15540225534491e-101	Astrocytes	MSTRG.14615
1.3221843639736e-105	4.52008399534136	0.283	0.017	2.27204161105224e-101	Astrocytes	MSTRG.10486
3.87516748107863e-102	2.60360849420579	0.895	0.477	6.65908779948552e-98	Astrocytes	MSTRG.9603
4.14349993347875e-102	4.52896900805248	0.87	0.508	7.12019028568988e-98	Astrocytes	MSTRG.939
7.26650859351805e-102	4.80752923286659	0.277	0.017	1.24867683671014e-97	Astrocytes	MSTRG.2978
6.63532119765588e-100	2.14852269145983	0.633	0.15	1.14021359460519e-95	Astrocytes	MSTRG.17049
1.2308509594406e-99	3.32384172251905	0.413	0.057	2.11509428870273e-95	Astrocytes	MSTRG.6974
4.5230771798828e-99	2.91190790322534	0.364	0.039	7.7724558259106e-95	Astrocytes	MSTRG.3513
4.82238520942378e-99	5.89459912539169	0.256	0.014	8.28678674387383e-95	Astrocytes	MSTRG.5194
9.57740588859904e-99	3.10282594242238	0.873	0.41	1.64578142789686e-94	Astrocytes	MSTRG.15729
1.71330635869104e-98	2.34926815560048	0.672	0.185	2.94414564677467e-94	Astrocytes	MSTRG.5655
7.37115670652914e-98	4.74012995851813	0.238	0.011	1.26665956844997e-93	Astrocytes	MSTRG.8373
8.52841327914008e-98	2.82375583879012	0.548	0.118	1.46552253788743e-93	Astrocytes	MSTRG.11567
2.059931421375e-97	2.89241069065597	0.702	0.241	3.5397861544908e-93	Astrocytes	MSTRG.14339
1.07817929994883e-96	3.56151223661002	0.455	0.077	1.85274330903207e-92	Astrocytes	MSTRG.5132
1.38707559084645e-96	5.32814556292809	0.229	0.01	2.38355069531055e-92	Astrocytes	MSTRG.1287
3.94452942432119e-95	3.43714033783554	0.352	0.039	6.77827936275353e-91	Astrocytes	MSTRG.9673
5.62589326659752e-95	2.30048025528008	0.889	0.512	9.66753498932117e-91	Astrocytes	MSTRG.5693
9.20405170734887e-95	5.09028845140546	0.304	0.027	1.58162424539083e-90	Astrocytes	MSTRG.1533
1.01713340423983e-94	2.32964902447697	0.536	0.105	1.74784204184573e-90	Astrocytes	MSTRG.14102
1.28076847065275e-94	2.72075282295622	0.316	0.029	2.20087253996969e-90	Astrocytes	MSTRG.5003
6.64805383413395e-94	2.57360636409145	0.684	0.206	1.14240157085758e-89	Astrocytes	MSTRG.9766
1.40452687516944e-93	3.10164426144558	0.533	0.118	2.41353898229116e-89	Astrocytes	MSTRG.627
7.68147294476401e-92	0.335174088917575	0.678	0.16	1.31998431082825e-87	Astrocytes	MSTRG.12994
6.13402423164019e-91	1.61357543592039	0.521	0.107	1.05407072396505e-86	Astrocytes	MSTRG.14312
1.81646519564153e-90	3.31578692778713	0.328	0.035	3.1214137921904e-86	Astrocytes	MSTRG.2490
4.12334143580345e-89	4.93028247201286	0.235	0.013	7.08554992328464e-85	Astrocytes	MSTRG.7734
4.38380356659512e-89	3.93840191493784	0.259	0.019	7.53312804883705e-85	Astrocytes	MSTRG.19297
1.64691753614606e-88	2.5990139078755	0.53	0.113	2.83006309411339e-84	Astrocytes	MSTRG.1257
9.70737845957225e-88	3.30357349080848	0.747	0.313	1.6681159144929e-83	Astrocytes	MSTRG.1423
1.10997637869035e-87	2.79217077488924	0.536	0.125	1.90738340914149e-83	Astrocytes	MSTRG.10233
1.22700109998773e-87	4.79518716577758	0.211	0.009	2.10847869021891e-83	Astrocytes	MSTRG.1702
3.01869576276992e-87	4.91790959867575	0.196	0.007	5.18732679874383e-83	Astrocytes	MSTRG.6829
3.87504285804807e-87	2.9353587931168	0.47	0.092	6.65887364726981e-83	Astrocytes	MSTRG.14167
4.61763390213979e-87	2.05467948702774	0.744	0.271	7.93494209743702e-83	Astrocytes	MSTRG.7051
5.30933709883465e-87	2.86403975850733	0.401	0.062	9.12356487063747e-83	Astrocytes	MSTRG.10699
1.30410247029327e-85	3.35560675160123	0.455	0.089	2.24096968495196e-81	Astrocytes	MSTRG.16249
1.64724427865751e-84	3.26846906239563	0.696	0.268	2.83062456844507e-80	Astrocytes	MSTRG.11335
2.11875931871698e-84	1.82185330080208	0.967	0.571	3.64087601328326e-80	Astrocytes	MSTRG.10368
3.40044998476569e-84	2.05083510015347	0.416	0.066	5.84333325382137e-80	Astrocytes	MSTRG.13538
1.75881924982805e-82	3.23016828728783	0.367	0.054	3.02235499890452e-78	Astrocytes	MSTRG.2812
2.29494533817268e-82	2.98807114825401	0.569	0.154	3.94363406911593e-78	Astrocytes	MSTRG.14682
3.57611779949434e-82	3.3620663989022	0.31	0.036	6.14520082665107e-78	Astrocytes	MSTRG.6852
1.96667964061542e-81	2.1353596303387	0.627	0.174	3.37954229443354e-77	Astrocytes	MSTRG.17809
1.97046494782523e-81	2.74702126962854	0.416	0.074	3.38604696634288e-77	Astrocytes	MSTRG.13946
2.01360247874558e-81	2.10692625231734	0.843	0.482	3.4601744994764e-77	Astrocytes	MSTRG.5586
