p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.51385712143109e-11	1.04960590531802	1	0.89	7.75661207746718e-07	Fibro_30	MSTRG.951
5.40318126871596e-11	1.04718151549029	1	0.896	9.28482669216151e-07	Fibro_30	MSTRG.8465
6.58810386000347e-11	7.15005577473361	0.029	0	1.132099767303e-06	Fibro_30	MSTRG.4325
6.7868947902285e-11	4.61164155098465	0.029	0	1.16626000075287e-06	Fibro_30	MSTRG.21856
6.82260970745127e-11	1.40893045058361	0.794	0.321	1.17239725212843e-06	Fibro_30	MSTRG.17821
6.83343057930198e-11	1.05446589147343	1	0.948	1.17425671074725e-06	Fibro_30	MSTRG.97
1.25671135995348e-10	1.64404422050418	0.529	0.138	2.15953280094406e-06	Fibro_30	MSTRG.5615
1.48934263720421e-10	0.825026316337189	0.971	0.574	2.55928638777172e-06	Fibro_30	MSTRG.13048
1.92931280718132e-10	1.46061913900149	0.647	0.192	3.31533112786038e-06	Fibro_30	MSTRG.19299
2.03102432630019e-10	1.31663555957713	0.912	0.451	3.49011220231424e-06	Fibro_30	MSTRG.2537
2.03453845353223e-10	1.11100380650641	0.971	0.603	3.49615087854978e-06	Fibro_30	MSTRG.19794
2.7570457983189e-10	1.4497052181404	0.853	0.519	4.73770749983119e-06	Fibro_30	MSTRG.12210
3.06633559314318e-10	0.819701453492962	0.853	0.302	5.26919108325724e-06	Fibro_30	MSTRG.9343
4.1310878125148e-10	1.75208504315205	0.382	0.082	7.09886129702543e-06	Fibro_30	MSTRG.7231
4.18453903556923e-10	2.09431132280254	0.382	0.08	7.19071187872217e-06	Fibro_30	MSTRG.536
4.44743930289545e-10	2.36930061849018	0.412	0.098	7.64247969809553e-06	Fibro_30	MSTRG.11810
6.9553394996379e-10	2.08457153459022	0.412	0.095	1.19520553961778e-05	Fibro_30	MSTRG.9972
7.28031123164e-10	1.30325272299447	0.824	0.348	1.25104868204502e-05	Fibro_30	MSTRG.7060
7.66079396065718e-10	1.3408199586949	0.794	0.316	1.31643083419933e-05	Fibro_30	MSTRG.11101
7.96892313709947e-10	1.06759950039543	0.941	0.575	1.36937975187917e-05	Fibro_30	MSTRG.18799
8.61646424447958e-10	1.0189211460811	0.941	0.583	1.48065321577137e-05	Fibro_30	MSTRG.849
1.14203314216342e-09	1.54453962656755	0.529	0.155	1.96246975149362e-05	Fibro_30	MSTRG.13614
1.2724945824185e-09	1.89966214748251	0.353	0.075	2.18665469042795e-05	Fibro_30	MSTRG.18842
1.28790022138551e-09	1.64776067178254	0.412	0.093	2.21312774042885e-05	Fibro_30	MSTRG.12343
1.97391694729695e-09	3.46987015682725	0.118	0.01	3.39197888223507e-05	Fibro_30	MSTRG.3284
2.03079733992845e-09	0.982066030801063	1	0.905	3.48972214893305e-05	Fibro_30	MSTRG.17923
2.09734038964384e-09	0.930786174614257	0.706	0.232	3.60406972556398e-05	Fibro_30	MSTRG.761
2.15517717212126e-09	1.0136453504386	0.882	0.433	3.70345645257318e-05	Fibro_30	MSTRG.1457
2.67381522005334e-09	2.12274354998002	0.324	0.066	4.59468407413967e-05	Fibro_30	MSTRG.7141
3.58035198054093e-09	1.05316903581321	1	0.864	6.15247684336154e-05	Fibro_30	MSTRG.8952
3.67564291701899e-09	0.917092832324187	1	0.932	6.31622478860544e-05	Fibro_30	MSTRG.4416
3.6889174483282e-09	1.34667409397762	0.618	0.198	6.33903574320718e-05	Fibro_30	MSTRG.5242
3.69263464169931e-09	1.03430597407476	0.971	0.63	6.34542336829609e-05	Fibro_30	MSTRG.11685
3.89830987287665e-09	0.950589199768529	1	0.951	6.69885568555124e-05	Fibro_30	MSTRG.19999
